"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
1.1,60.6,-28.9847885128014,-0.564780712223909,2359.22271011687,5.00072532898915,134.360642767691
1.1,60.65,-29.206533957331,-0.562311226443973,2361.24752690692,5.00478571307908,134.374059795524
1.1,60.7,-29.4111208667476,-0.56036391735151,2363.27232306323,5.00884596458044,134.387462490498
1.1,60.75,-29.5991471908613,-0.55885863143814,2365.29709858147,5.01290608384686,134.400850885758
1.1,60.8,-29.7712848010713,-0.557729912381518,2367.32185345743,5.0169660712311,134.414225018733
1.1,60.85,-29.9282909108535,-0.556924173281879,2369.34658768704,5.02102592708499,134.427584933414
1.1,60.9,-30.0710107253721,-0.556397468845999,2371.37130126639,5.02508565175951,134.440930684224
1.1,60.95,-30.2003709433023,-0.556113733731578,2373.3959941917,5.02914524560468,134.454262342954
1.1,61,-30.3173651336449,-0.556043383736014,2375.42066645933,5.03320470896969,134.467580012029
1.1,61.05,-30.4230330698971,-0.556162200165549,2377.44531806578,5.03726404220281,134.480883852039
1.1,61.1,-30.5184366811265,-0.556450435933978,2379.46994900769,5.04132324565142,134.494174145255
1.1,61.15,-30.6046353473367,-0.556892095909325,2381.49455928185,5.04538231966202,134.507451465058
1.1,61.2,-30.6826629080112,-0.55747435472591,2383.51914888516,5.0494412645802,134.520717233959
1.1,61.25,-30.7535081215091,-0.558187083476671,2385.54371781468,5.05350008075071,134.533976313061
1.1,61.3,-30.8180995810605,-0.559022462991473,2387.5682660676,5.05755876851738,134.547259523525
1.1,61.35,-30.8772954063376,-0.559974666246283,2389.59279364123,5.06161732822316,134.560297543365
1.1,61.4,-30.931877482851,-0.561039596182152,2391.61730053304,5.06567576021014,134.573557446579
1.1,61.45,-30.9825496546251,-0.562214668103824,2393.6417867406,5.06973406481952,134.586761100703
1.1,61.5,-31.0299390842915,-0.563498628074376,2395.66625226164,5.07379224239162,134.599942604176
