D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.1,0.1,0.75,61.25,-1.088911731,-20.87067003,67.95651184,-20.21731753
0.1,0.1,0.75,61.3,-1.088515549,-21.05566681,66.04089511,-22.29726338
0.1,0.1,0.75,61.35,-1.088143577,-21.24740131,64.13294261,-24.30570229
0.1,0.1,0.75,61.4,-1.08758914,-21.44372727,62.23119938,-26.21907205
0.1,0.1,0.75,61.45,-1.086776889,-21.64087413,60.33370293,-28.01715973
0.1,0.1,0.75,61.5,-1.085798201,-21.83368011,58.43858521,-29.68846905
0.1,0.1,0.75,61.55,-1.08487428,-22.01649162,56.54477009,-31.23415102
0.1,0.1,0.75,61.6,-1.08425005,-22.18505061,54.65233297,-32.67091555
0.1,0.1,0.75,61.65,-1.08408406,-22.33591628,52.76225379,-34.04637513
0.1,0.1,0.75,61.7,-1.084408465,-22.46293362,50.87579065,-35.38536377
0.1,0.1,0.75,61.75,-1.085171439,-22.56726797,48.99399386,-36.69824082
0.1,0.1,0.75,61.8,-1.086312714,-22.64942849,47.11771708,-38.00947521
0.1,0.1,0.75,61.85,-1.087806414,-22.70760783,45.24819988,-39.33846292
0.1,0.1,0.75,61.9,-1.089588811,-22.73748485,43.38816678,-40.7155132
0.1,0.1,0.75,61.95,-1.091196592,-22.7335641,41.54289675,-42.21207809
0.1,0.1,0.75,62,-1.090908917,-22.69692668,39.71780269,-43.96873404
0.1,0.1,0.75,62.05,-1.085464755,-22.65026157,37.90440282,-46.14791429
0.1,0.1,0.75,62.1,-1.073929347,-22.63853239,36.0686646,-48.74728757
0.1,0.1,0.75,62.15,-1.061035979,-22.69154133,34.18787455,-51.5062835
0.1,0.1,0.75,62.2,-1.05102407,-22.79744789,32.27609928,-54.14529372
0.1,0.1,0.75,62.25,-1.044352039,-22.92704183,30.35232628,-56.56973624
0.1,0.1,0.75,62.3,-1.04021926,-23.05976288,28.4246837,-58.81522505
0.1,0.1,0.75,62.35,-1.038068569,-23.18667704,26.49505035,-60.9454142
0.1,0.1,0.75,62.4,-1.037728135,-23.30519956,24.56368395,-63.01140895
0.1,0.1,0.75,62.45,-1.039261273,-23.41513578,22.6310662,-65.04856292
0.1,0.1,0.75,62.5,-1.042833949,-23.51693679,20.69849427,-67.08308975
0.1,0.1,0.75,62.55,-1.048618176,-23.61127668,18.76826592,-69.13915048
0.1,0.1,0.75,62.6,-1.05670838,-23.6994745,16.84371067,-71.24456894
0.1,0.1,0.75,62.65,-1.067034843,-23.78479262,14.92907988,-73.43344402
0.1,0.1,0.75,62.7,-1.079271015,-23.87466203,13.02921393,-75.73936569
0.1,0.1,0.75,62.75,-1.092746871,-23.98237411,11.14887279,-78.16715736
0.1,0.1,0.75,62.8,-1.106399152,-24.12312557,9.291654287,-80.64516122
0.1,0.1,0.75,62.85,-1.118805874,-24.30083533,7.458568513,-83.02012315
0.1,0.1,0.75,62.9,-1.128351787,-24.49946274,5.646597515,-85.16083433
0.1,0.1,0.75,62.95,-1.133534765,-24.69562249,3.847844067,-87.0603431
0.1,0.1,0.75,63,-1.133348705,-24.87577145,2.049923369,-88.80072981
0.1,0.1,0.8,57,-1.256858969,-23.10984819,-147.0081637,-46.07612167
0.1,0.1,0.8,57.05,-1.230390908,-23.29545517,-149.0707535,-48.64286612
0.1,0.1,0.8,57.1,-1.21158824,-23.51456369,-151.1486142,-51.05212073
0.1,0.1,0.8,57.15,-1.199666436,-23.76153864,-153.2318673,-53.27036102
0.1,0.1,0.8,57.2,-1.193870609,-24.03497459,-155.3150562,-55.25875461
0.1,0.1,0.8,57.25,-1.193783545,-24.33291011,-157.3954114,-56.93786094
0.1,0.1,0.8,57.3,-1.19943369,-24.65061319,-159.4710749,-58.18074564
0.1,0.1,0.8,57.35,-1.211492611,-24.97184492,-161.5389288,-58.78482593
0.1,0.1,0.8,57.4,-1.231258783,-25.25224523,-163.5897993,-58.47482286
0.1,0.1,0.8,57.45,-1.260626874,-25.36922846,-165.5977936,-57.13388228
0.1,0.1,0.8,57.5,-1.297577185,-25.15503915,-167.5097657,-55.52691879
0.1,0.1,0.8,57.55,-1.329581098,-24.5986635,-169.2817832,-55.72966746
0.1,0.1,0.8,57.6,-1.338844631,-24.04838667,-170.980587,-59.11616882
0.1,0.1,0.8,57.65,-1.327049251,-23.8383101,-172.7585382,-64.22086205
0.1,0.1,0.8,57.7,-1.312701214,-23.9428325,-174.663896,-69.03791564
0.1,0.1,0.8,57.75,-1.306821704,-24.20247055,-176.6450899,-72.88654006
0.1,0.1,0.8,57.8,-1.313102047,-24.50194612,-178.6579168,-75.52978977
0.1,0.1,0.8,57.85,-1.328420208,-24.80651896,179.3299195,-77.28182046
0.1,0.1,0.8,57.9,-1.354793062,-25.01485143,177.3465227,-77.95413287
0.1,0.1,0.8,57.95,-1.390745185,-24.96614644,175.4468319,-78.08859365
0.1,0.1,0.8,58,-1.424280898,-24.61982223,173.6788339,-79.47917641
0.1,0.1,0.8,58.05,-1.43850849,-24.2480418,171.9797892,-83.43154207
0.1,0.1,0.8,58.1,-1.43565311,-24.12840288,170.2147159,-88.96970816
0.1,0.1,0.8,58.15,-1.43140178,-24.27232742,168.3485483,-94.59292638
0.1,0.1,0.8,58.2,-1.434279003,-24.58033817,166.4241704,-99.68250651
0.1,0.1,0.8,58.25,-1.44530206,-24.97882701,164.4819638,-104.2069237
0.1,0.1,0.8,58.3,-1.463184042,-25.43574732,162.5436477,-108.2899091
0.1,0.1,0.8,58.35,-1.486525899,-25.94623614,160.6194582,-112.0376
0.1,0.1,0.8,58.4,-1.514255961,-26.52183669,158.7143405,-115.4784019
0.1,0.1,0.8,58.45,-1.54560163,-27.18293498,156.8309765,-118.5135089
0.1,0.1,0.8,58.5,-1.579996949,-27.94580159,154.9710821,-120.8510978
0.1,0.1,0.8,58.55,-1.618106413,-28.78614396,153.1252762,-122.4209263
0.1,0.1,0.8,58.6,-1.661330138,-29.72034793,151.3000374,-122.8758046
0.1,0.1,0.8,58.65,-1.710501132,-30.73657597,149.5053573,-121.6180365
0.1,0.1,0.8,58.7,-1.7663628,-31.75763552,147.7556123,-117.7354392
0.1,0.1,0.8,58.75,-1.829293911,-32.54542189,146.071177,-110.2958237
0.1,0.1,0.8,58.8,-1.898771671,-32.64898822,144.4799254,-99.824676
0.1,0.1,0.8,58.85,-1.972434556,-31.75001281,143.0173396,-90.02919054
0.1,0.1,0.8,58.9,-2.044705805,-30.15294765,141.7222973,-85.17612417
0.1,0.1,0.8,58.95,-2.105405619,-28.46113398,140.6237882,-86.22776187
0.1,0.1,0.8,59,-2.139831422,-27.08147776,139.7154996,-91.73392886
0.1,0.1,0.8,59.05,-2.132674896,-26.1737964,138.9276465,-99.79664496
0.1,0.1,0.8,59.1,-2.076103714,-25.7553108,138.1263161,-108.9149889
0.1,0.1,0.8,59.15,-1.976185613,-25.81622866,137.1654672,-118.0634918
0.1,0.1,0.8,59.2,-1.849753617,-26.3786857,135.9585227,-125.9291544
0.1,0.1,0.8,59.25,-1.71385932,-27.26872456,134.4976202,-130.1474994
0.1,0.1,0.8,59.3,-1.579574977,-27.90914904,132.8093363,-130.5983541
0.1,0.1,0.8,59.35,-1.455217988,-28.12779829,130.9183139,-130.695675
0.1,0.1,0.8,59.4,-1.349504047,-28.19929998,128.8647836,-131.7952642
0.1,0.1,0.8,59.45,-1.26751627,-28.27215587,126.7180183,-133.4638826
0.1,0.1,0.8,59.5,-1.207872813,-28.36758679,124.5464023,-135.260912
0.1,0.1,0.8,59.55,-1.1655803,-28.47166345,122.3919669,-136.9920294
0.1,0.1,0.8,59.6,-1.135458043,-28.56655102,120.2718796,-138.613366
0.1,0.1,0.8,59.65,-1.113483216,-28.63783571,118.1892563,-140.1656985
0.1,0.1,0.8,59.7,-1.096838357,-28.67743342,116.1411927,-141.7448494
0.1,0.1,0.8,59.75,-1.083603499,-28.68681825,114.1228144,-143.4780773
0.1,0.1,0.8,59.8,-1.072460249,-28.67966776,112.1289784,-145.4849333
0.1,0.1,0.8,59.85,-1.062480291,-28.68029161,110.1548861,-147.8220632
0.1,0.1,0.8,59.9,-1.052986572,-28.71540694,108.1962472,-150.4421929
0.1,0.1,0.8,59.95,-1.043463985,-28.80289686,106.2492725,-153.2059889
0.1,0.1,0.8,60,-1.033501546,-28.94560368,104.3106109,-155.9447365
0.1,0.1,0.8,60.05,-1.028255219,-29.0489177,102.3896327,-158.3541905
0.1,0.1,0.8,60.1,-1.023519808,-29.16515108,100.4760754,-160.6704273
0.1,0.1,0.8,60.15,-1.019225627,-29.28917964,98.56960055,-162.8797197
0.1,0.1,0.8,60.2,-1.015303775,-29.41544609,96.66986284,-164.9814749
0.1,0.1,0.8,60.25,-1.011681919,-29.53885713,94.77651272,-166.9881752
0.1,0.1,0.8,60.3,-1.008274778,-29.65553375,92.88917674,-168.922431
0.1,0.1,0.8,60.35,-1.00496591,-29.76320981,91.00733694,-170.8123052
0.1,0.1,0.8,60.4,-1.001600149,-29.86123472,89.12985319,-172.686511
0.1,0.1,0.8,60.45,-0.998144896,-29.95027965,87.25407854,-174.5707343
0.1,0.1,0.8,60.5,-0.9951115,-30.03190882,85.37796417,-176.485583
0.1,0.1,0.8,60.55,-0.992912443,-30.10815836,83.50498649,-178.4459957
0.1,0.1,0.8,60.6,-0.991108614,-30.18120792,81.63757182,179.5383897
0.1,0.1,0.8,60.65,-0.989370337,-30.25317685,79.77423909,177.4624288
0.1,0.1,0.8,60.7,-0.987672294,-30.32604211,77.91334233,175.3245817
0.1,0.1,0.8,60.75,-0.986079914,-30.40165714,76.05386508,173.1260904
0.1,0.1,0.8,60.8,-0.984678293,-30.48183814,74.19515146,170.8702264
0.1,0.1,0.8,60.85,-0.983565906,-30.5684753,72.33675533,168.5616075
0.1,0.1,0.8,60.9,-0.982858511,-30.66363059,70.47842847,166.2056978
0.1,0.1,0.8,60.95,-0.982689598,-30.7696064,68.62018471,163.8087269
0.1,0.1,0.8,61,-0.98320203,-30.88899405,66.76240455,161.3782502
0.1,0.1,0.8,61.05,-0.984525905,-31.02471474,64.90594132,158.9244677
0.1,0.1,0.8,61.1,-0.986739731,-31.18004013,63.05215727,156.4623436
0.1,0.1,0.8,61.15,-0.989820793,-31.35853672,61.20278403,154.0145652
0.1,0.1,0.8,61.2,-0.993607071,-31.5638276,59.35952595,151.6153525
0.1,0.1,0.8,61.25,-0.997805841,-31.79900744,57.52347469,149.31486
0.1,0.1,0.8,61.3,-1.002069592,-32.0654978,55.69462935,147.1831624
0.1,0.1,0.8,61.35,-1.006111882,-32.36114933,53.87188231,145.3113412
0.1,0.1,0.8,61.4,-1.009795153,-32.6776275,52.05355171,143.8051048
0.1,0.1,0.8,61.45,-1.013138898,-32.99775402,50.23814088,142.7649736
0.1,0.1,0.8,61.5,-1.016254613,-33.2945281,48.42489485,142.2498194
0.1,0.1,0.8,61.55,-1.019252546,-33.53428673,46.61394954,142.2317703
0.1,0.1,0.8,61.6,-1.022160724,-33.68518296,44.8061244,142.5675317
0.1,0.1,0.8,61.65,-1.024874712,-33.7280415,43.00249758,143.0156115
0.1,0.1,0.8,61.7,-1.027143409,-33.66304237,41.20387428,143.3014664
0.1,0.1,0.8,61.75,-1.028594855,-33.50796386,39.41023443,143.1922594
0.1,0.1,0.8,61.8,-1.028805742,-33.29053512,37.62027669,142.5377906
0.1,0.1,0.8,61.85,-1.027408814,-33.04096327,35.8312268,141.2695195
0.1,0.1,0.8,61.9,-1.024212604,-32.78813013,34.03906763,139.3807008
0.1,0.1,0.8,61.95,-1.019290506,-32.55880367,32.23921311,136.9119103
0.1,0.1,0.8,62,-1.012999579,-32.37726681,30.42743041,133.9500446
0.1,0.1,0.8,62.05,-1.005919521,-32.26324945,28.60066814,130.6326533
0.1,0.1,0.8,62.1,-0.998740347,-32.22803406,26.75750018,127.1415454
0.1,0.1,0.8,62.15,-0.992146001,-32.27091888,24.89810862,123.675054
0.1,0.1,0.8,62.2,-0.986731107,-32.37894204,23.02393872,120.4057618
0.1,0.1,0.8,62.25,-0.982963138,-32.53074239,21.13724066,117.4448787
0.1,0.1,0.8,62.3,-0.981181645,-32.70247395,19.24066837,114.8302538
0.1,0.1,0.8,62.35,-0.981617989,-32.872772,17.33701523,112.537411
0.1,0.1,0.8,62.4,-0.984420612,-33.02524569,15.42909258,110.5005141
0.1,0.1,0.8,62.45,-0.989675993,-33.148854,13.51972115,108.6305081
0.1,0.1,0.8,62.5,-0.997419957,-33.23741509,11.61179769,106.8246759
0.1,0.1,0.8,62.55,-1.00763635,-33.28951785,9.708403723,104.9683662
0.1,0.1,0.8,62.6,-1.020240469,-33.30982177,7.81292625,102.9344628
0.1,0.1,0.8,62.65,-1.035043777,-33.3122039,5.929154062,100.5917131
0.1,0.1,0.8,62.7,-1.051695637,-33.32360166,4.061289273,97.83950793
0.1,0.1,0.8,62.75,-1.069599267,-33.38364988,2.213765631,94.68165059
0.1,0.1,0.8,62.8,-1.087807549,-33.53208906,0.390691875,91.30657725
0.1,0.1,0.8,62.85,-1.104927596,-33.78430889,-1.405330739,88.0707063
0.1,0.1,0.8,62.9,-1.1191091,-34.11629391,-3.175223919,85.32528972
0.1,0.1,0.8,62.95,-1.128250702,-34.47901855,-4.926096233,83.22736647
0.1,0.1,0.8,63,-1.13056674,-34.82739697,-6.673396674,81.71602019
0.1,0.15,0.65,57,-2.27862214,-7.739749962,-107.8076709,-18.21449191
0.1,0.15,0.65,57.05,-2.254328749,-7.746383243,-109.8775389,-20.32916467
0.1,0.15,0.65,57.1,-2.237379463,-7.763812723,-111.9328472,-22.43721998
0.1,0.15,0.65,57.15,-2.224316372,-7.789890165,-113.9663797,-24.50875418
0.1,0.15,0.65,57.2,-2.212308569,-7.821005775,-115.9819737,-26.53017969
0.1,0.15,0.65,57.25,-2.198980467,-7.852876266,-117.9942305,-28.49193358
0.1,0.15,0.65,57.3,-2.185215705,-7.879323357,-120.0277653,-30.41337123
0.1,0.15,0.65,57.35,-2.17456627,-7.900139696,-122.0845667,-32.34107699
0.1,0.15,0.65,57.4,-2.168405377,-7.919888661,-124.1495648,-34.29293396
0.1,0.15,0.65,57.45,-2.165707527,-7.941581475,-126.2114136,-36.25861853
0.1,0.15,0.65,57.5,-2.165612724,-7.965891182,-128.2681252,-38.22840725
0.1,0.15,0.65,57.55,-2.167526554,-7.99273805,-130.3200857,-40.19571267
0.1,0.15,0.65,57.6,-2.1710602,-8.021942675,-132.3691383,-42.15568554
0.1,0.15,0.65,57.65,-2.176091708,-8.053291708,-134.4175822,-44.10469195
0.1,0.15,0.65,57.7,-2.182729074,-8.086567397,-136.4672572,-46.03994944
0.1,0.15,0.65,57.75,-2.191218785,-8.121560093,-138.5190363,-47.95928113
0.1,0.15,0.65,57.8,-2.201833006,-8.158323995,-140.5755526,-49.85665135
0.1,0.15,0.65,57.85,-2.216394446,-8.194227585,-142.6287457,-51.72289943
0.1,0.15,0.65,57.9,-2.233917789,-8.227685508,-144.6722049,-53.56377301
0.1,0.15,0.65,57.95,-2.253117524,-8.257485629,-146.7047627,-55.39397302
0.1,0.15,0.65,58,-2.273158009,-8.284659729,-148.7316786,-57.23368907
0.1,0.15,0.65,58.05,-2.2943462,-8.312659623,-150.7604259,-59.08738488
0.1,0.15,0.65,58.1,-2.317943066,-8.343301447,-152.7942413,-60.93686334
0.1,0.15,0.65,58.15,-2.345322477,-8.375116483,-154.8299508,-62.76628366
0.1,0.15,0.65,58.2,-2.377378418,-8.405882447,-156.8605357,-64.57400024
0.1,0.15,0.65,58.25,-2.414465022,-8.434127614,-158.8783579,-66.36560519
0.1,0.15,0.65,58.3,-2.456583883,-8.459063951,-160.8768164,-68.14786035
0.1,0.15,0.65,58.35,-2.503565772,-8.480253094,-162.850687,-69.92692465
0.1,0.15,0.65,58.4,-2.555177967,-8.497408213,-164.7959245,-71.70830282
0.1,0.15,0.65,58.45,-2.61117341,-8.510308689,-166.7093732,-73.49712661
0.1,0.15,0.65,58.5,-2.671308717,-8.518768763,-168.5885347,-75.29840345
0.1,0.15,0.65,58.55,-2.735752817,-8.525104577,-170.416183,-77.16409474
0.1,0.15,0.65,58.6,-2.804874577,-8.531827847,-172.1909033,-79.08259365
0.1,0.15,0.65,58.65,-2.878472025,-8.54161732,-173.8985959,-81.0662379
0.1,0.15,0.65,58.7,-2.955794574,-8.558864053,-175.5215863,-83.12644114
0.1,0.15,0.65,58.75,-3.035151734,-8.590477644,-177.0385619,-85.26762921
0.1,0.15,0.65,58.8,-3.113340138,-8.646512951,-178.4257302,-87.47406249
0.1,0.15,0.65,58.85,-3.184911108,-8.739519717,-179.660639,-89.68652255
0.1,0.15,0.65,58.9,-3.241503348,-8.880407978,179.2691134,-91.77276784
0.1,0.15,0.65,58.95,-3.271945956,-9.068581674,178.3502089,-93.51555
0.1,0.15,0.65,59,-3.264605852,-9.278414924,177.5234448,-94.66547768
0.1,0.15,0.65,59.05,-3.213500329,-9.453320319,176.6767563,-95.08861267
0.1,0.15,0.65,59.1,-3.125317883,-9.52282188,175.6879932,-94.94506197
0.1,0.15,0.65,59.15,-3.015574323,-9.443965634,174.5084383,-94.72815288
0.1,0.15,0.65,59.2,-2.893274784,-9.237753908,173.1577186,-95.02603037
0.1,0.15,0.65,59.25,-2.760817171,-8.977912574,171.6282318,-96.1512167
0.1,0.15,0.65,59.3,-2.625713184,-8.738098595,169.8907936,-98.01492162
0.1,0.15,0.65,59.35,-2.499375571,-8.554940706,167.9545569,-100.3235713
0.1,0.15,0.65,59.4,-2.390164964,-8.431003463,165.8683132,-102.8078055
0.1,0.15,0.65,59.45,-2.301158001,-8.353635204,163.691438,-105.3060889
0.1,0.15,0.65,59.5,-2.231514018,-8.308311404,161.4739817,-107.7472782
0.1,0.15,0.65,59.55,-2.178443337,-8.283630231,159.2507548,-110.1115071
0.1,0.15,0.65,59.6,-2.138590171,-8.271879448,157.0428194,-112.4018323
0.1,0.15,0.65,59.65,-2.108754254,-8.268214538,154.8611513,-114.629144
0.1,0.15,0.65,59.7,-2.086174569,-8.269721504,152.7101032,-116.8054408
0.1,0.15,0.65,59.75,-2.068582545,-8.274705213,150.589992,-118.9413131
0.1,0.15,0.65,59.8,-2.05415472,-8.282216341,148.4988304,-121.0452849
0.1,0.15,0.65,59.85,-2.041432891,-8.291754125,146.4334087,-123.123883
0.1,0.15,0.65,59.9,-2.029242646,-8.303084046,144.3899395,-125.1819382
0.1,0.15,0.65,59.95,-2.016621978,-8.316126987,142.3644241,-127.2229187
0.1,0.15,0.65,60,-2.002762744,-8.330891912,140.3528478,-129.2492271
0.1,0.15,0.65,60.05,-1.996362437,-8.342158889,138.3628977,-131.2211459
0.1,0.15,0.65,60.1,-1.990566053,-8.352882186,136.38021,-133.183066
0.1,0.15,0.65,60.15,-1.985304285,-8.362988149,134.4045029,-135.1370142
0.1,0.15,0.65,60.2,-1.980514534,-8.372502998,132.4354793,-137.0850197
0.1,0.15,0.65,60.25,-1.976140864,-8.381563414,130.4728305,-139.0288184
0.1,0.15,0.65,60.3,-1.972133937,-8.390401104,128.5162402,-140.9694701
0.1,0.15,0.65,60.35,-1.968450902,-8.399288916,126.5653875,-142.9070138
0.1,0.15,0.65,60.4,-1.965055259,-8.408452197,124.6199508,-144.840354
0.1,0.15,0.65,60.45,-1.9619167,-8.417974848,122.6796109,-146.7675396
0.1,0.15,0.65,60.5,-1.959010916,-8.42774488,120.7440537,-148.6864006
0.1,0.15,0.65,60.55,-1.956319395,-8.437468927,118.8129742,-150.5952815
0.1,0.15,0.65,60.6,-1.95382919,-8.446746139,116.8860783,-152.493547
0.1,0.15,0.65,60.65,-1.951532682,-8.455161664,114.9630868,-154.3816975
0.1,0.15,0.65,60.7,-1.949427314,-8.462360677,113.0437375,-156.2611631
0.1,0.15,0.65,60.75,-1.947515328,-8.468086248,111.1277884,-158.1339571
0.1,0.15,0.65,60.8,-1.945803477,-8.472185692,109.2150206,-160.0023503
0.1,0.15,0.65,60.85,-1.944302748,-8.474598923,107.3052413,-161.8686382
0.1,0.15,0.65,60.9,-1.943028069,-8.475341019,105.3982874,-163.735009
0.1,0.15,0.65,60.95,-1.941998042,-8.47448628,103.4940286,-165.6034842
0.1,0.15,0.65,61,-1.941234715,-8.472156704,101.5923722,-167.4759015
0.1,0.15,0.65,61.05,-1.940763448,-8.468515264,99.69326861,-169.3539139
0.1,0.15,0.65,61.1,-1.940613003,-8.463763259,97.7967188,-171.23899
0.1,0.15,0.65,61.15,-1.940816115,-8.458140708,95.90278773,-173.1324035
0.1,0.15,0.65,61.2,-1.941411068,-8.451928708,94.01163014,-175.0352043
0.1,0.15,0.65,61.25,-1.94244517,-8.445452646,92.12355507,-176.9481658
0.1,0.15,0.65,61.3,-1.943978843,-8.439084888,90.23922096,-178.8717008
0.1,0.15,0.65,61.35,-1.946055292,-8.433245008,88.36030477,179.1942595
0.1,0.15,0.65,61.4,-1.948272748,-8.428394648,86.49084562,177.2504286
0.1,0.15,0.65,61.45,-1.948798327,-8.425022686,84.62522816,175.2983707
0.1,0.15,0.65,61.5,-1.950010431,-8.423614752,82.74768931,173.340734
0.1,0.15,0.65,61.55,-1.953001486,-8.424599881,80.87656715,171.3814742
0.1,0.15,0.65,61.6,-1.956442298,-8.428267853,79.0147146,169.4259873
0.1,0.15,0.65,61.65,-1.959924424,-8.434656205,77.16080916,167.4810182
0.1,0.15,0.65,61.7,-1.963224798,-8.443419464,75.31434961,165.5541667
0.1,0.15,0.65,61.75,-1.966098558,-8.453715883,73.4749077,163.65283
0.1,0.15,0.65,61.8,-1.96827709,-8.46417201,71.64154541,161.7825726
0.1,0.15,0.65,61.85,-1.969538787,-8.472992786,69.81251941,159.9452281
0.1,0.15,0.65,61.9,-1.969833156,-8.478248654,67.98559976,158.1374071
0.1,0.15,0.65,61.95,-1.969330526,-8.478286706,66.15972097,156.3502085
0.1,0.15,0.65,62,-1.967982834,-8.472125521,64.33698237,154.5705336
0.1,0.15,0.65,62.05,-1.964711639,-8.459679617,62.51787612,152.7835995
0.1,0.15,0.65,62.1,-1.958500244,-8.441754859,60.69117294,150.9756046
0.1,0.15,0.65,62.15,-1.95051062,-8.419912988,58.84280315,149.1356028
0.1,0.15,0.65,62.2,-1.942942723,-8.396431242,56.97029947,147.2569107
0.1,0.15,0.65,62.25,-1.937287545,-8.374391492,55.07970947,145.3417151
0.1,0.15,0.65,62.3,-1.93413259,-8.356139345,53.17879112,143.4121662
0.1,0.15,0.65,62.35,-1.933491218,-8.33872086,51.27413574,141.4929818
0.1,0.15,0.65,62.4,-1.935080667,-8.318589297,49.37050732,139.5654363
0.1,0.15,0.65,62.45,-1.938499216,-8.298001004,47.47095403,137.6099674
0.1,0.15,0.65,62.5,-1.943328508,-8.279516726,45.57716815,135.6312713
0.1,0.15,0.65,62.55,-1.949184344,-8.264038186,43.68987822,133.6394534
0.1,0.15,0.65,62.6,-1.955735269,-8.251664105,41.80917871,131.642763
0.1,0.15,0.65,62.65,-1.962703727,-8.242200737,39.93477092,129.6475553
0.1,0.15,0.65,62.7,-1.96985946,-8.23532218,38.06612293,127.6589964
0.1,0.15,0.65,62.75,-1.977010602,-8.230612908,36.20256782,125.6814935
0.1,0.15,0.65,62.8,-1.983995131,-8.227576323,34.34335946,123.7189029
0.1,0.15,0.65,62.85,-1.99067368,-8.225633242,32.48770105,121.7746169
0.1,0.15,0.65,62.9,-1.996923962,-8.224117015,30.63475694,119.8515824
0.1,0.15,0.65,62.95,-2.00263666,-8.22226733,28.78365477,117.9522756
0.1,0.15,0.65,63,-2.007712549,-8.21922344,26.93348216,116.0786435
0.1,0.15,0.7,57,-2.082061293,-8.738164786,-113.2035014,-23.88045007
0.1,0.15,0.7,57.05,-2.056995737,-8.748291455,-115.2546307,-26.01045285
0.1,0.15,0.7,57.1,-2.039854404,-8.764833108,-117.3081981,-28.12795221
0.1,0.15,0.7,57.15,-2.030506381,-8.790753617,-119.3398828,-30.25241715
0.1,0.15,0.7,57.2,-2.023718858,-8.832753759,-121.3218032,-32.33732123
0.1,0.15,0.7,57.25,-2.011046118,-8.884320593,-123.2748279,-34.28303411
0.1,0.15,0.7,57.3,-1.992242828,-8.924440519,-125.2646561,-36.09145195
0.1,0.15,0.7,57.35,-1.975535964,-8.945967163,-127.3112718,-37.88497067
0.1,0.15,0.7,57.4,-1.965382336,-8.95794235,-129.3850208,-39.73393503
0.1,0.15,0.7,57.45,-1.960738243,-8.970073909,-131.4626281,-41.63467761
0.1,0.15,0.7,57.5,-1.96025629,-8.985027625,-133.5356601,-43.56479968
0.1,0.15,0.7,57.55,-1.962807034,-9.003328222,-135.6022922,-45.508351
0.1,0.15,0.7,57.6,-1.967718282,-9.025227014,-137.6645925,-47.45440757
0.1,0.15,0.7,57.65,-1.974826769,-9.050813141,-139.7249094,-49.39512288
0.1,0.15,0.7,57.7,-1.984228995,-9.080073808,-141.7843214,-51.32464618
0.1,0.15,0.7,57.75,-1.996083836,-9.112929335,-143.8426625,-53.23848828
0.1,0.15,0.7,57.8,-2.012283393,-9.157139319,-145.9201849,-55.07988856
0.1,0.15,0.7,57.85,-2.031394293,-9.1927682,-147.9634473,-56.87576456
0.1,0.15,0.7,57.9,-2.051282453,-9.219815245,-149.9839047,-58.65159401
0.1,0.15,0.7,57.95,-2.071268674,-9.239854804,-151.9953923,-60.43091046
0.1,0.15,0.7,58,-2.091868943,-9.255868546,-154.008581,-62.22890348
0.1,0.15,0.7,58.05,-2.114198979,-9.271288156,-156.028492,-64.047155
0.1,0.15,0.7,58.1,-2.139444751,-9.288551515,-158.05482,-65.87426316
0.1,0.15,0.7,58.15,-2.168565091,-9.308105206,-160.0835476,-67.69347717
0.1,0.15,0.7,58.2,-2.202197791,-9.328537579,-162.108632,-69.49231453
0.1,0.15,0.7,58.25,-2.240680484,-9.347560187,-164.1232548,-71.26796452
0.1,0.15,0.7,58.3,-2.284114878,-9.363035137,-166.1205911,-73.02697176
0.1,0.15,0.7,58.35,-2.332435541,-9.373552972,-168.0942205,-74.78183961
0.1,0.15,0.7,58.4,-2.385467986,-9.378562002,-170.0383192,-76.54747625
0.1,0.15,0.7,58.45,-2.442972754,-9.378258407,-171.9477295,-78.33877388
0.1,0.15,0.7,58.5,-2.504676975,-9.373413028,-173.8179692,-80.16933941
0.1,0.15,0.7,58.55,-2.570879553,-9.365889261,-175.6459515,-82.06625274
0.1,0.15,0.7,58.6,-2.641670631,-9.359806012,-177.4184084,-84.02506848
0.1,0.15,0.7,58.65,-2.71681376,-9.357932384,-179.1225711,-86.06145884
0.1,0.15,0.7,58.7,-2.795588101,-9.365264823,179.2580213,-88.19158883
0.1,0.15,0.7,58.75,-2.876394489,-9.390264376,177.7438419,-90.42396484
0.1,0.15,0.7,58.8,-2.956141892,-9.445795401,176.358523,-92.74019771
0.1,0.15,0.7,58.85,-3.029410704,-9.547836688,175.125086,-95.06114311
0.1,0.15,0.7,58.9,-3.087651787,-9.7086514,174.0562885,-97.21030667
0.1,0.15,0.7,58.95,-3.119382287,-9.923106321,173.1363985,-98.91696862
