D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.8,1.55,37.25,-10.03263597,-1.36623745,36.31133798,131.2322923
0.1,0.8,1.55,37.3,-9.950925576,-1.415313431,34.84039367,130.2984103
0.1,0.8,1.55,37.35,-9.874587576,-1.480723881,33.07779095,129.3674335
0.1,0.8,1.55,37.4,-9.819874636,-1.568355185,30.94186264,128.4727264
0.1,0.8,1.55,37.45,-9.817425092,-1.684977536,28.36433889,127.6927154
0.1,0.8,1.55,37.5,-9.92040915,-1.831257627,25.37964476,127.1945497
0.1,0.8,1.55,37.55,-10.20126802,-1.976921084,22.35576807,127.2229926
0.1,0.8,1.55,37.6,-10.6875403,-2.037785656,20.32284181,127.7167106
0.1,0.8,1.55,37.65,-11.1889897,-1.990698162,20.51138176,127.8693099
0.1,0.8,1.55,37.7,-11.33938147,-1.972845623,21.76676528,127.3742866
0.1,0.8,1.55,37.75,-11.30059165,-2.054817741,20.74777481,127.0910366
0.1,0.8,1.55,37.8,-11.64097841,-2.123407052,18.56611688,127.8006295
0.1,0.8,1.55,37.85,-12.2171355,-1.996283233,18.79249624,128.9299693
0.1,0.8,1.55,37.9,-12.59202642,-1.71795213,21.13033477,129.0531824
0.1,0.8,1.55,37.95,-12.6886601,-1.47081949,23.73826977,128.0888953
0.1,0.8,1.55,38,-12.61439724,-1.311377066,25.74258422,126.7011871
0.1,0.8,1.55,38.05,-12.46432206,-1.217937996,27.03655113,125.273974
0.1,0.8,1.55,38.1,-12.28986896,-1.163767684,27.75190679,123.9261236
0.1,0.8,1.55,38.15,-12.11437564,-1.131808801,28.03987957,122.6753116
0.1,0.8,1.55,38.2,-11.94720363,-1.112486042,28.01893188,121.5113564
0.1,0.8,1.55,38.25,-11.79131564,-1.100575066,27.77322352,120.4194843
0.1,0.8,1.55,38.3,-11.64682048,-1.093273747,27.36128454,119.3862602
0.1,0.8,1.55,38.35,-11.51253309,-1.089136704,26.82456671,118.4002646
0.1,0.8,1.55,38.4,-11.3866309,-1.087455701,26.19446951,117.4514473
0.1,0.8,1.55,38.45,-11.26700326,-1.087855064,25.49871369,116.5305249
0.1,0.8,1.55,38.5,-11.15184531,-1.090019779,24.76779417,115.6289183
0.1,0.8,1.55,38.55,-11.04119828,-1.093553591,24.03841326,114.7392095
0.1,0.8,1.55,38.6,-10.93915543,-1.097967503,23.34170303,113.8557156
0.1,0.8,1.55,38.65,-10.85266997,-1.102755444,22.67143487,112.974735
0.1,0.8,1.55,38.7,-10.784318,-1.107486021,21.97917643,112.0943186
0.1,0.8,1.55,38.75,-10.72922213,-1.111858314,21.2252826,111.2137442
0.1,0.8,1.55,38.8,-10.68090229,-1.115710591,20.40826842,110.3329649
0.1,0.8,1.55,38.85,-10.63558039,-1.118997859,19.54621605,109.4521995
0.1,0.8,1.55,38.9,-10.5918761,-1.121758677,18.65707747,108.571699
0.1,0.8,1.55,38.95,-10.54947892,-1.124084379,17.75322552,107.6916472
0.1,0.8,1.55,39,-10.50838125,-1.126095714,16.84233528,106.8121411
0.1,0.8,1.55,39.05,-10.468592,-1.127927073,15.92911623,105.933208
0.1,0.8,1.55,39.1,-10.43006179,-1.129716591,15.01653265,105.0548343
0.1,0.8,1.55,39.15,-10.39267935,-1.131600203,14.10650727,104.1769932
0.1,0.8,1.55,39.2,-10.35628629,-1.133708119,13.20030336,103.2996682
0.1,0.8,1.55,39.25,-10.3206932,-1.136162658,12.29873002,102.4228696
0.1,0.8,1.55,39.3,-10.28569314,-1.139076775,11.40225433,101.5466461
0.1,0.8,1.55,39.35,-10.25107196,-1.142552886,10.51106442,100.6710919
0.1,0.8,1.55,39.4,-10.21661606,-1.146681752,9.625106699,99.79635036
0.1,0.8,1.55,39.45,-10.18211834,-1.151541278,8.744109127,98.92261485
0.1,0.8,1.55,39.5,-10.14738285,-1.157195154,7.867596757,98.05012724
0.1,0.8,1.55,39.55,-10.1122284,-1.16369124,6.994902863,97.17917426
0.1,0.8,1.55,39.6,-10.0764916,-1.171059633,6.125177189,96.31008135
0.1,0.8,1.55,39.65,-10.0400294,-1.179310297,5.257392037,95.44320339
0.1,0.8,1.55,39.7,-10.00272123,-1.188430115,4.390346313,94.57891066
0.1,0.8,1.55,39.75,-9.964470948,-1.198379179,3.522667193,93.71756729
0.1,0.8,1.55,39.8,-9.925208611,-1.209086119,2.652808688,92.85949713
0.1,0.8,1.55,39.85,-9.884892148,-1.220442324,1.779045825,92.00492771
0.1,0.8,1.55,39.9,-9.843509096,-1.232295331,0.899462445,91.15389566
0.1,0.8,1.55,39.95,-9.801078532,-1.24444295,0.011929495,90.30608383
0.1,0.8,1.55,40,-9.757653535,-1.256633489,-0.885931145,89.46053978
0.1,0.8,1.55,40.05,-9.713324749,-1.268587597,-1.796805155,88.61520196
0.1,0.8,1.55,40.1,-9.668226191,-1.280081979,-2.723779341,87.766175
0.1,0.8,1.55,40.15,-9.622545639,-1.291184411,-3.670491096,86.90692883
0.1,0.8,1.55,40.2,-9.576544419,-1.302773414,-4.64136822,86.0285717
0.1,0.8,1.55,40.25,-9.530597083,-1.317271405,-5.642015688,85.12462681
0.1,0.8,1.55,40.3,-9.48527448,-1.33849741,-6.679838895,84.20387394
0.1,0.8,1.55,40.35,-9.441525173,-1.368681236,-7.765025504,83.30006805
0.1,0.8,1.55,40.4,-9.401088151,-1.404854682,-8.911954943,82.45112716
0.1,0.8,1.55,40.45,-9.367462746,-1.441050605,-10.14051803,81.6654308
0.1,0.8,1.55,40.5,-9.348178199,-1.473380805,-11.47361326,80.92533396
0.1,0.8,1.55,40.55,-9.359365913,-1.501002596,-12.91279997,80.21104814
0.1,0.8,1.55,40.6,-9.428288727,-1.524450179,-14.33261354,79.51095363
0.1,0.8,1.55,40.65,-9.558636578,-1.544417686,-15.29534902,78.82029408
0.1,0.8,1.55,40.7,-9.651151999,-1.561371824,-15.49870095,78.13792406
0.1,0.8,1.55,40.75,-9.629156261,-1.575528979,-15.61539966,77.46422686
0.1,0.8,1.55,40.8,-9.556845557,-1.586919035,-16.15926629,76.80012156
0.1,0.8,1.55,40.85,-9.490396673,-1.595447308,-17.03750304,76.14665243
0.1,0.8,1.55,40.9,-9.443436794,-1.600938416,-18.08667241,75.5048403
0.1,0.8,1.55,40.95,-9.41537372,-1.603164689,-19.21690479,74.87564212
0.1,0.8,1.55,41,-9.403588324,-1.601864133,-20.38579315,74.25995188
0.15,0.6,1.35,37,-17.94328053,-0.652866727,32.81255088,-48.95508426
0.15,0.6,1.35,37.05,-17.72799981,-0.677629526,31.4772663,-49.74923419
0.15,0.6,1.35,37.1,-17.53952348,-0.700354781,30.05317124,-50.54714214
0.15,0.6,1.35,37.15,-17.37975537,-0.721252465,28.5770216,-51.34884433
0.15,0.6,1.35,37.2,-17.24886025,-0.740571202,27.08976206,-52.15439529
0.15,0.6,1.35,37.25,-17.14497131,-0.758610749,25.63229244,-52.96385978
0.15,0.6,1.35,37.3,-17.06414847,-0.775740925,24.24045331,-53.77728898
0.15,0.6,1.35,37.35,-17.00060484,-0.792430738,22.93998827,-54.59466379
0.15,0.6,1.35,37.4,-16.94714267,-0.80929391,21.74206851,-55.41576793
0.15,0.6,1.35,37.45,-16.89568914,-0.827160775,20.63938069,-56.23990841
0.15,0.6,1.35,37.5,-16.83783356,-0.847191811,19.60178328,-57.06529571
0.15,0.6,1.35,37.55,-16.76539123,-0.871051017,18.56898455,-57.88764091
0.15,0.6,1.35,37.6,-16.67142359,-0.901136693,17.43499125,-58.69690683
0.15,0.6,1.35,37.65,-16.55351242,-0.940720581,16.01430519,-59.4697124
0.15,0.6,1.35,37.7,-16.42606871,-0.993145034,13.97744734,-60.15244293
0.15,0.6,1.35,37.75,-16.36493789,-1.056611978,10.8064159,-60.6332459
0.15,0.6,1.35,37.8,-16.62031662,-1.106717185,6.362946127,-60.75739047
0.15,0.6,1.35,37.85,-17.4980545,-1.082520021,3.649374673,-60.60183783
0.15,0.6,1.35,37.9,-18.35644196,-0.966001168,6.849294057,-60.75187975
0.15,0.6,1.35,37.95,-18.48876699,-0.840489534,11.69299718,-61.50096791
0.15,0.6,1.35,38,-18.2609905,-0.758102845,14.68361128,-62.54500244
0.15,0.6,1.35,38.05,-17.97549891,-0.712502923,16.16667728,-63.62728286
0.15,0.6,1.35,38.1,-17.7090727,-0.687971813,16.83384242,-64.66758134
0.15,0.6,1.35,38.15,-17.47008679,-0.674569059,17.06187079,-65.6578134
0.15,0.6,1.35,38.2,-17.2538339,-0.667159782,17.03353653,-66.60720211
0.15,0.6,1.35,38.25,-17.05485361,-0.663176967,16.84041752,-67.52631703
0.15,0.6,1.35,38.3,-16.8690032,-0.661315891,16.53162292,-68.4237313
0.15,0.6,1.35,38.35,-16.6934197,-0.660888672,16.13565279,-69.30587039
0.15,0.6,1.35,38.4,-16.52616743,-0.661511852,15.67048507,-70.17746524
0.15,0.6,1.35,38.45,-16.36593012,-0.662953011,15.1484415,-71.04199381
0.15,0.6,1.35,38.5,-16.21179193,-0.665054393,14.57863862,-71.9020062
0.15,0.6,1.35,38.55,-16.06309093,-0.667695247,13.96826877,-72.7593477
0.15,0.6,1.35,38.6,-15.91932319,-0.670774387,13.3232897,-73.61531209
0.15,0.6,1.35,38.65,-15.78008077,-0.674203487,12.64880435,-74.47075299
0.15,0.6,1.35,38.7,-15.64501215,-0.677905873,11.94927352,-75.32617195
0.15,0.6,1.35,38.75,-15.51379739,-0.68181769,11.22863697,-76.18179432
0.15,0.6,1.35,38.8,-15.38613326,-0.68588954,10.49038385,-77.03763817
0.15,0.6,1.35,38.85,-15.26172488,-0.69008749,9.737595324,-77.89357728
0.15,0.6,1.35,38.9,-15.14028181,-0.694392967,8.972972515,-78.74939723
0.15,0.6,1.35,38.95,-15.02151687,-0.69880146,8.19885714,-79.60484295
0.15,0.6,1.35,39,-14.90514698,-0.703320277,7.417249191,-80.45965636
0.15,0.6,1.35,39.05,-14.79089501,-0.707965721,6.629824006,-81.3136038
0.15,0.6,1.35,39.1,-14.67849231,-0.712760063,5.837949975,-82.16649363
0.15,0.6,1.35,39.15,-14.56768152,-0.717728664,5.042707477,-83.01818542
0.15,0.6,1.35,39.2,-14.45821941,-0.722897472,4.244909198,-83.86859244
0.15,0.6,1.35,39.25,-14.34987964,-0.728291021,3.445121772,-84.71767918
0.15,0.6,1.35,39.3,-14.24245519,-0.733930977,2.643688551,-85.5654557
0.15,0.6,1.35,39.35,-14.1357606,-0.739835208,1.840753261,-86.41197011
0.15,0.6,1.35,39.4,-14.02963377,-0.746017311,1.03628428,-87.25730027
0.15,0.6,1.35,39.45,-13.92393744,-0.752486504,0.230099297,-88.10154551
0.15,0.6,1.35,39.5,-13.81856022,-0.759247818,-0.578109882,-88.94481874
0.15,0.6,1.35,39.55,-13.71341737,-0.766302482,-1.388752584,-89.78723918
0.15,0.6,1.35,39.6,-13.60845102,-0.773648452,-2.202314732,-90.62892599
0.15,0.6,1.35,39.65,-13.50363016,-0.781281027,-3.019334692,-91.46999259
0.15,0.6,1.35,39.7,-13.39895022,-0.789193495,-3.840379646,-92.3105417
0.15,0.6,1.35,39.75,-13.2944322,-0.797377797,-4.666022607,-93.15066113
0.15,0.6,1.35,39.8,-13.19012161,-0.805825167,-5.496820259,-93.99041998
0.15,0.6,1.35,39.85,-13.08608683,-0.814526752,-6.33329175,-94.82986539
0.15,0.6,1.35,39.9,-12.98241734,-0.823474183,-7.175898635,-95.66901969
0.15,0.6,1.35,39.95,-12.87922137,-0.8326601,-8.025026196,-96.50787781
0.15,0.6,1.35,40,-12.7766234,-0.842078636,-8.880966355,-97.34640502
0.15,0.6,1.35,40.05,-12.67476115,-0.851725832,-9.74390249,-98.18453483
0.15,0.6,1.35,40.1,-12.57378235,-0.86160001,-10.61389645,-99.02216721
0.15,0.6,1.35,40.15,-12.47384112,-0.871702089,-11.49087811,-99.85916687
0.15,0.6,1.35,40.2,-12.37509416,-0.882035845,-12.3746378,-100.6953618
0.15,0.6,1.35,40.25,-12.27769659,-0.892608122,-13.26482201,-101.530542
0.15,0.6,1.35,40.3,-12.18179774,-0.903428981,-14.16093268,-102.3644583
0.15,0.6,1.35,40.35,-12.08753667,-0.914511811,-15.06233034,-103.1968216
0.15,0.6,1.35,40.4,-11.9950378,-0.925873378,-15.96824145,-104.0273017
0.15,0.6,1.35,40.45,-11.90440645,-0.937533827,-16.87777009,-104.8555275
0.15,0.6,1.35,40.5,-11.81572457,-0.949516638,-17.78991402,-105.681086
0.15,0.6,1.35,40.55,-11.72904674,-0.961848526,-18.70358529,-106.5035225
0.15,0.6,1.35,40.6,-11.64439642,-0.97455931,-19.61763505,-107.3223411
0.15,0.6,1.35,40.65,-11.5617627,-0.98768172,-20.53088255,-108.1370045
0.15,0.6,1.35,40.7,-11.48109753,-1.001251179,-21.44214781,-108.9469353
0.15,0.6,1.35,40.75,-11.40231354,-1.015305533,-22.3502877,-109.7515166
0.15,0.6,1.35,40.8,-11.32528257,-1.029884756,-23.25423479,-110.5500935
0.15,0.6,1.35,40.85,-11.24983482,-1.045030617,-24.15303853,-111.3419745
0.15,0.6,1.35,40.9,-11.17575883,-1.060786318,-25.04590813,-112.1264333
0.15,0.6,1.35,40.95,-11.10280217,-1.077196117,-25.93225672,-112.9027112
0.15,0.6,1.35,41,-11.03067281,-1.094304922,-26.81174625,-113.6700191
0.15,0.6,1.45,37,-15.00527082,-0.746338629,31.24717951,126.822737
0.15,0.6,1.45,37.05,-14.87206848,-0.719015634,30.53428566,125.7569927
0.15,0.6,1.45,37.1,-14.74041149,-0.708876968,29.74517271,124.7253204
0.15,0.6,1.45,37.15,-14.61098297,-0.712565794,28.87473501,123.7382262
0.15,0.6,1.45,37.2,-14.48469284,-0.726927494,27.91710091,122.8004454
0.15,0.6,1.45,37.25,-14.3627681,-0.749185115,26.86561343,121.9123041
0.15,0.6,1.45,37.3,-14.24687911,-0.777026576,25.71293344,121.0710827
0.15,0.6,1.45,37.35,-14.13931355,-0.808628089,24.45138947,120.2722252
0.15,0.6,1.45,37.4,-14.04320957,-0.842638527,23.07379325,119.5103384
0.15,0.6,1.45,37.45,-13.96285317,-0.878145328,21.57509262,118.7799967
0.15,0.6,1.45,37.5,-13.90402289,-0.91463693,19.95545828,118.076416
0.15,0.6,1.45,37.55,-13.87431191,-0.951971047,18.22567798,117.396104
0.15,0.6,1.45,37.6,-13.88325089,-0.990351704,16.41593516,116.7376447
0.15,0.6,1.45,37.65,-13.94188952,-1.030306571,14.58883202,116.1028735
0.15,0.6,1.45,37.7,-14.061362,-1.072627412,12.8563204,115.4988762
0.15,0.6,1.45,37.75,-14.25029362,-1.118153978,11.39821409,114.9415267
0.15,0.6,1.45,37.8,-14.51322255,-1.167046454,10.48272085,114.4614247
0.15,0.6,1.45,37.85,-14.86424343,-1.216589867,10.52502445,114.1114044
0.15,0.6,1.45,37.9,-15.48381912,-1.255608977,12.29760595,113.9635326
0.15,0.6,1.45,37.95,-17.02253687,-1.255696543,3.503902356,114.0451102
0.15,0.6,1.45,38,-15.54675129,-1.178744181,3.781758046,114.1515375
0.15,0.6,1.45,38.05,-15.4514667,-1.033791799,6.958616603,113.8191175
0.15,0.6,1.45,38.1,-15.40742454,-0.895754689,8.860520762,112.883635
0.15,0.6,1.45,38.15,-15.32025349,-0.811389036,10.14879674,111.6532073
0.15,0.6,1.45,38.2,-15.19544678,-0.772599786,10.98644472,110.4099058
0.15,0.6,1.45,38.25,-15.04783697,-0.75898701,11.45263753,109.2472546
0.15,0.6,1.45,38.3,-14.88984102,-0.757008606,11.61334179,108.167291
0.15,0.6,1.45,38.35,-14.72988349,-0.759812072,11.52854217,107.1502301
0.15,0.6,1.45,38.4,-14.57304234,-0.764247375,11.25039621,106.1769508
0.15,0.6,1.45,38.45,-14.42204864,-0.768949814,10.82212425,105.2332476
0.15,0.6,1.45,38.5,-14.27812799,-0.773383594,10.2783818,104.3093487
0.15,0.6,1.45,38.55,-14.14159651,-0.777392856,9.646414618,103.3987073
0.15,0.6,1.45,38.6,-14.0122499,-0.780992239,8.947416199,102.4969818
0.15,0.6,1.45,38.65,-13.88960599,-0.78426825,8.19779125,101.6013139
0.15,0.6,1.45,38.7,-13.77305088,-0.787332389,7.410217312,100.7098415
0.15,0.6,1.45,38.75,-13.66192473,-0.790298904,6.594491285,99.82137302
0.15,0.6,1.45,38.8,-13.5555705,-0.793274496,5.758185887,98.93516946
0.15,0.6,1.45,38.85,-13.45336031,-0.796353916,4.907151586,98.05079534
0.15,0.6,1.45,38.9,-13.35470879,-0.799618488,4.04589814,97.16801663
0.15,0.6,1.45,38.95,-13.2590787,-0.803136083,3.177884518,96.28672925
0.15,0.6,1.45,39,-13.16598221,-0.806961805,2.305739925,95.40690885
0.15,0.6,1.45,39.05,-13.07497995,-0.811138998,1.4314333,94.52857518
0.15,0.6,1.45,39.1,-12.98567874,-0.815700389,0.556404346,93.65176695
0.15,0.6,1.45,39.15,-12.8977289,-0.82066926,-0.3183342,92.77652429
0.15,0.6,1.45,39.2,-12.8108214,-0.826060607,-1.192115868,91.90287677
0.15,0.6,1.45,39.25,-12.72468514,-0.831882253,-2.064555982,91.0308357
0.15,0.6,1.45,39.3,-12.63908427,-0.838135908,-2.935499461,90.16038966
0.15,0.6,1.45,39.35,-12.55381589,-0.844818175,-3.804977932,89.29150255
0.15,0.6,1.45,39.4,-12.4687079,-0.851921501,-4.673173953,88.42411369
0.15,0.6,1.45,39.45,-12.38361705,-0.859435058,-5.540390667,87.55813938
0.15,0.6,1.45,39.5,-12.29842722,-0.867345585,-6.407025626,86.69347586
0.15,0.6,1.45,39.55,-12.2130479,-0.87563816,-7.273547822,85.83000315
0.15,0.6,1.45,39.6,-12.12741276,-0.884296927,-8.140477176,84.96758971
0.15,0.6,1.45,39.65,-12.04147841,-0.89330577,-9.008365921,84.10609777
0.15,0.6,1.45,39.7,-11.9552232,-0.902648925,-9.87778143,83.24538898
0.15,0.6,1.45,39.75,-11.86864612,-0.912311558,-10.74929015,82.38533055
0.15,0.6,1.45,39.8,-11.78176579,-0.922280274,-11.62344241,81.52580141
0.15,0.6,1.45,39.85,-11.69461937,-0.93254359,-12.50075781,80.66669864
0.15,0.6,1.45,39.9,-11.60726164,-0.943092347,-13.38171125,79.80794382
0.15,0.6,1.45,39.95,-11.51976387,-0.953920076,-14.26671927,78.94948927
0.15,0.6,1.45,40,-11.43221284,-0.965023309,-15.15612682,78.09132422
0.15,0.6,1.45,40.05,-11.34470963,-0.976401845,-16.05019444,77.23348065
0.15,0.6,1.45,40.1,-11.2573685,-0.988058954,-16.94908576,76.37603888
0.15,0.6,1.45,40.15,-11.17031558,-1.000001533,-17.85285556,75.51913273
0.15,0.6,1.45,40.2,-11.08368742,-1.012240207,-18.76143829,74.66295428
0.15,0.6,1.45,40.25,-10.99762958,-1.024789373,-19.67463736,73.8077581
0.15,0.6,1.45,40.3,-10.91229491,-1.03766719,-20.59211521,72.95386492
0.15,0.6,1.45,40.35,-10.82784187,-1.050895518,-21.51338442,72.10166465
0.15,0.6,1.45,40.4,-10.7444326,-1.06449979,-22.43779997,71.25161886
0.15,0.6,1.45,40.45,-10.66223097,-1.078508844,-23.36455288,70.40426236
0.15,0.6,1.45,40.5,-10.58140045,-1.092954689,-24.29266554,69.56020422
0.15,0.6,1.45,40.55,-10.502102,-1.107872232,-25.22098869,68.72012793
0.15,0.6,1.45,40.6,-10.42449181,-1.123298945,-26.14820041,67.88479077
0.15,0.6,1.45,40.65,-10.34871906,-1.1392745,-27.07280731,67.05502241
0.15,0.6,1.45,40.7,-10.27492375,-1.155840353,-27.99314779,66.23172269
0.15,0.6,1.45,40.75,-10.20323449,-1.173039302,-28.90739777,65.41585859
0.15,0.6,1.45,40.8,-10.1337665,-1.190915016,-29.81357864,64.60846047
0.15,0.6,1.45,40.85,-10.06661974,-1.209511535,-30.70956756,63.81061751
0.15,0.6,1.45,40.9,-10.00187718,-1.228872769,-31.59310991,63.0234725
0.15,0.6,1.45,40.95,-9.939603442,-1.249041981,-32.46183378,62.24821596
0.15,0.6,1.45,41,-9.879843666,-1.27006128,-33.31326622,61.48607968
0.15,0.6,1.55,37,-13.2336303,-0.852541383,24.02334212,120.5413953
0.15,0.6,1.55,37.05,-13.14487631,-0.845144051,23.42034548,119.7911118
0.15,0.6,1.55,37.1,-13.05359454,-0.840645794,22.75461205,118.9949515
0.15,0.6,1.55,37.15,-12.95986352,-0.839595373,22.02263369,118.1556295
0.15,0.6,1.55,37.2,-12.86380867,-0.842589777,21.22003451,117.2764771
0.15,0.6,1.55,37.25,-12.76562295,-0.850270051,20.34132621,116.3615702
0.15,0.6,1.55,37.3,-12.66559773,-0.863312803,19.37959671,115.4158832
0.15,0.6,1.55,37.35,-12.56416875,-0.88241551,18.32611732,114.4454697
0.15,0.6,1.55,37.4,-12.46198434,-0.908273213,17.1698567,113.4576665
0.15,0.6,1.55,37.45,-12.36000513,-0.941543682,15.89690204,112.4613157
0.15,0.6,1.55,37.5,-12.25964644,-0.982797704,14.48982361,111.4669908
0.15,0.6,1.55,37.55,-12.16297113,-1.032451001,12.92711027,110.4872043
0.15,0.6,1.55,37.6,-12.07292199,-1.090674588,11.18302922,109.5365651
0.15,0.6,1.55,37.65,-11.99351881,-1.157281004,9.228830251,108.6318463
0.15,0.6,1.55,37.7,-11.92977398,-1.231584416,7.037727922,107.7919185
0.15,0.6,1.55,37.75,-11.88673734,-1.312231213,4.600455143,107.037513
0.15,0.6,1.55,37.8,-11.86706252,-1.396990939,1.970769748,106.3907755
0.15,0.6,1.55,37.85,-11.87119526,-1.482479395,-0.617214979,105.8745346
0.15,0.6,1.55,37.9,-11.92437637,-1.563752128,-2.606493513,105.5109889
0.15,0.6,1.55,37.95,-12.12165693,-1.633670573,-3.514109081,105.3188346
0.15,0.6,1.55,38,-12.5047243,-1.681991944,-3.63401839,105.3061826
0.15,0.6,1.55,38.05,-12.95383186,-1.694570301,-3.219641678,105.4537992
0.15,0.6,1.55,38.1,-13.33722824,-1.654521607,-2.207740326,105.682627
0.15,0.6,1.55,38.15,-13.58537061,-1.549656668,-0.750566918,105.8161354
0.15,0.6,1.55,38.2,-13.6867542,-1.388495757,0.801487527,105.5995721
0.15,0.6,1.55,38.25,-13.66828097,-1.210431599,2.140035373,104.852694
0.15,0.6,1.55,38.3,-13.56973476,-1.06478428,3.110870226,103.6426709
0.15,0.6,1.55,38.35,-13.42616142,-0.975129475,3.690783622,102.2233245
0.15,0.6,1.55,38.4,-13.2620325,-0.933820495,3.924789624,100.8196691
0.15,0.6,1.55,38.45,-13.09222331,-0.921763458,3.879007686,99.53053298
0.15,0.6,1.55,38.5,-12.92489598,-0.923231899,3.617167066,98.36416326
0.15,0.6,1.55,38.55,-12.7640738,-0.929103434,3.192384563,97.29411952
0.15,0.6,1.55,38.6,-12.61141098,-0.935153194,2.64613043,96.28987895
0.15,0.6,1.55,38.65,-12.46727819,-0.939899747,2.009800813,95.32711942
0.15,0.6,1.55,38.7,-12.33138961,-0.943169969,1.306847455,94.38903107
0.15,0.6,1.55,38.75,-12.20315177,-0.945317999,0.554711988,93.46488528
0.15,0.6,1.55,38.8,-12.081852,-0.946843992,-0.233629961,92.54824292
0.15,0.6,1.55,38.85,-11.96675668,-0.948225535,-1.048503433,91.63548675
0.15,0.6,1.55,38.9,-11.85715992,-0.949854341,-1.882676985,90.72476936
0.15,0.6,1.55,38.95,-11.75240529,-0.952022113,-2.730738813,89.81530386
0.15,0.6,1.55,39,-11.65189348,-0.954927568,-3.588643537,88.90690241
0.15,0.6,1.55,39.05,-11.55508265,-0.95869115,-4.45338192,87.9996841
0.15,0.6,1.55,39.1,-11.46148551,-0.963371172,-5.322738596,87.09389525
0.15,0.6,1.55,39.15,-11.37066497,-0.968978767,-6.195112781,86.18980309
0.15,0.6,1.55,39.2,-11.28222956,-0.975490682,-7.069384195,85.28763664
0.15,0.6,1.55,39.25,-11.19582904,-0.982859788,-7.944811571,84.38755762
0.15,0.6,1.55,39.3,-11.1111506,-0.991023487,-8.82095483,83.48965025
0.15,0.6,1.55,39.35,-11.02791547,-0.999910322,-9.697614523,82.59392239
0.15,0.6,1.55,39.4,-10.9458762,-1.009445098,-10.57478398,81.7003136
0.15,0.6,1.55,39.45,-10.86481434,-1.019552825,-11.45261087,80.80870684
0.15,0.6,1.55,39.5,-10.78453866,-1.030161706,-12.33136578,79.91894209
0.15,0.6,1.55,39.55,-10.70488367,-1.041205381,-13.21141605,79.03083053
0.15,0.6,1.55,39.6,-10.62570853,-1.052624594,-14.09320356,78.14416866
0.15,0.6,1.55,39.65,-10.54689617,-1.064368387,-14.97722556,77.25875182
0.15,0.6,1.55,39.7,-10.46835265,-1.076394945,-15.86401772,76.3743869
0.15,0.6,1.55,39.75,-10.39000671,-1.088672144,-16.75413895,75.49090418
0.15,0.6,1.55,39.8,-10.3118094,-1.101177871,-17.64815741,74.60816808
0.15,0.6,1.55,39.85,-10.23373384,-1.113900154,-18.54663765,73.72608692
0.15,0.6,1.55,39.9,-10.15577505,-1.126837129,-19.45012825,72.84462165
0.15,0.6,1.55,39.95,-10.07794973,-1.139996881,-20.35915018,71.96379361
0.15,0.6,1.55,40,-10.00029614,-1.153397158,-21.27418533,71.08369123
0.15,0.6,1.55,40.05,-9.922873837,-1.167064985,-22.19566539,70.20447578
0.15,0.6,1.55,40.1,-9.845763447,-1.181036181,-23.1239609,69.3263862
0.15,0.6,1.55,40.15,-9.769066255,-1.195354787,-24.05937032,68.44974288
0.15,0.6,1.55,40.2,-9.692903732,-1.210072414,-25.00210938,67.57495058
0.15,0.6,1.55,40.25,-9.617416892,-1.225247514,-25.95230037,66.70250031
0.15,0.6,1.55,40.3,-9.542765479,-1.240944583,-26.90996178,65.83297032
0.15,0.6,1.55,40.35,-9.469126956,-1.257233298,-27.87499807,64.96702612
0.15,0.6,1.55,40.4,-9.396695283,-1.274187606,-28.84718997,64.10541953
0.15,0.6,1.55,40.45,-9.32567945,-1.29188476,-29.82618516,63.24898681
0.15,0.6,1.55,40.5,-9.256301777,-1.310404321,-30.81148979,62.3986458
0.15,0.6,1.55,40.55,-9.18879595,-1.32982714,-31.80246092,61.55539223
0.15,0.6,1.55,40.6,-9.123404809,-1.350234318,-32.79830004,60.72029508
0.15,0.6,1.55,40.65,-9.060377893,-1.371706175,-33.79804814,59.89449113
0.15,0.6,1.55,40.7,-8.999968755,-1.394321234,-34.80058234,59.07917865
0.15,0.6,1.55,40.75,-8.942432075,-1.418155227,-35.80461453,58.27561046
0.15,0.6,1.55,40.8,-8.888020614,-1.443280155,-36.80869216,57.48508626
0.15,0.6,1.55,40.85,-8.836982047,-1.469763401,-37.81120145,56.7089444
0.15,0.6,1.55,40.9,-8.789555724,-1.497666915,-38.81037312,55.94855322
0.15,0.6,1.55,40.95,-8.745969451,-1.527046483,-39.80429081,55.205302
0.15,0.6,1.55,41,-8.706436314,-1.557951096,-40.79090225,54.48059169
0.15,0.7,1.35,37,-19.46983652,-0.622844596,42.23824564,140.3870607
0.15,0.7,1.35,37.05,-19.281276,-0.643155862,40.65757893,139.584703
0.15,0.7,1.35,37.1,-19.12381423,-0.661831429,39.07629259,138.7854543
0.15,0.7,1.35,37.15,-18.9947928,-0.6790447,37.524105,137.9886188
0.15,0.7,1.35,37.2,-18.89064227,-0.695000175,36.02473868,137.1935009
0.15,0.7,1.35,37.25,-18.8071426,-0.7099433,34.59473028,136.3994123
0.15,0.7,1.35,37.3,-18.73967933,-0.724175543,33.24273565,135.6056888
0.15,0.7,1.35,37.35,-18.68346109,-0.738077794,31.96910677,134.8117316
