"S_width [mm]","W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.3,0.9,59.7,-8.26511223440531,-1.40884509939036,2280.71465866115,6.15930837228371,53.2344300638917
0.3,0.9,59.75,-8.10200679493174,-1.43576866621931,2282.74330841436,6.1639208998103,53.2663931600062
0.3,0.9,59.8,-7.94639294934445,-1.46303246548556,2284.77195583448,6.16853260162232,53.2983447465725
0.3,0.9,59.85,-7.79792872353444,-1.49054006013945,2286.80060075459,6.17314348035634,53.3302847691882
0.3,0.9,59.9,-7.65629311186474,-1.51820607297517,2288.82924300885,6.17775353864209,53.3622131738262
0.3,0.9,59.95,-7.52118482144737,-1.5459545667951,2290.85788243247,6.18236277910237,53.3941299068336
0.3,0.9,60,-7.39232137724284,-1.57371778119411,2292.88651886172,6.18697120435311,53.4260349149304
0.3,0.9,60.05,-7.26943849527952,-1.60143515720549,2294.91515213391,6.19157881700331,53.4579281452082
0.3,0.9,60.1,-7.15228966025416,-1.62905259890122,2296.94378208739,6.19618561965507,53.4898095451294
0.3,0.9,60.15,-7.04064586327353,-1.65652193522712,2298.97240856157,6.20079161490358,53.5216790625253
0.3,0.9,60.2,-6.93429546883245,-1.68380055694402,2301.00103139687,6.20539680533709,53.5535366455954
0.3,0.9,60.25,-6.83304418945211,-1.71085121342895,2303.02965043476,6.21000119353695,53.5853822429063
0.3,0.9,60.3,-6.73671515316226,-1.73764196304395,2305.05826551771,6.21460478207756,53.6172158033898
0.3,0.9,60.35,-6.64514905422717,-1.76414627952114,2307.08687648923,6.2192075735264,53.6490372763425
0.3,0.9,60.4,-6.5582043819754,-1.79034332607524,2309.11548319382,6.223809570444,53.6808466114238
0.3,0.9,60.45,-6.47575772702553,-1.81621841955293,2311.14408547703,6.22841077538395,53.7126437586554
0.3,0.9,60.5,-6.3977041694157,-1.8417637198552,2313.17268318536,6.2330111908929,53.7444286684194
0.3,0.9,60.55,-6.32395776023348,-1.86697919639994,2315.20127616636,6.23761081951055,53.7762012914577
0.3,0.9,60.6,-6.25445211897581,-1.89187394523075,2317.22986426854,6.24220966376966,53.8079615788704
0.3,0.9,60.65,-6.18914118577783,-1.91646795982121,2319.25844734142,6.24680772619601,53.8397094821145
0.3,0.9,60.7,-6.12800019553182,-1.94079449873844,2321.28702523549,6.25140500930847,53.8714449530031
0.3,0.9,60.75,-6.0710269880567,-1.96490324804355,2323.31559780222,6.25600151561891,53.9031679437048
0.3,0.9,60.8,-6.01824384989107,-1.98886455015133,2325.34416489407,6.26059724763227,53.9348784067366
0.3,0.9,60.85,-5.96970022680956,-2.01277506766506,2327.37272636447,6.26519220784653,53.9665762949757
0.3,0.9,60.9,-5.92547690468074,-2.03676536931497,2329.4012820678,6.26978639875271,53.9982615616446
0.3,0.9,60.95,-5.88569273270559,-2.06101004760044,2331.4298318594,6.27437982283485,54.0299341603169
0.3,0.9,61,-5.85051586265441,-2.08574103781062,2333.45837559559,6.27897248257005,54.0615940449148
0.3,0.9,61.05,-5.8201832197145,-2.11126461014023,2335.48691313362,6.28356438042846,54.0932411697074
0.3,0.9,61.1,-5.79503537904695,-2.1379815205454,2337.51544433169,6.28815551887324,54.1248754893101
0.3,0.9,61.15,-5.77558104106439,-2.16640665991366,2339.54396904895,6.29274590036063,54.1564969586829
0.3,0.9,61.2,-5.76261973051153,-2.19717582067183,2341.57248714549,6.29733552733988,54.1881055331293
0.3,0.9,61.25,-5.75748071487934,-2.23100490010402,2343.60099848232,6.3019244022533,54.2197011682952
0.3,0.9,61.3,-5.7624915361665,-2.26851455464942,2345.62950292139,6.30651252753624,54.2512838201675
0.3,0.9,61.35,-5.78186432885683,-2.3097289779539,2347.65800032556,6.31109990561709,54.2828534450729
0.3,0.9,61.4,-5.8231069693273,-2.35292957040821,2349.68649055863,6.3156865389173,54.3144099996767
0.3,0.9,61.45,-5.89779720959735,-2.39272645571801,2351.71497348529,6.32027242985136,54.3459534409815
0.3,0.9,61.5,-6.01512067871042,-2.41876162703785,2353.74344897117,6.32485758082681,54.3774837263263
0.3,0.9,61.55,-6.15740419803753,-2.41953335474091,2355.77191688278,6.32944199424427,54.4090008133847
0.3,0.9,61.6,-6.2703518017588,-2.39303268810114,2357.80037708753,6.33402567249738,54.440504660164
0.3,0.9,61.65,-6.3271361536954,-2.3516812045915,2359.82882945375,6.33860861797288,54.4719952250041
0.3,0.9,61.7,-6.35538613460446,-2.31189849876656,2361.85727385065,6.34319083305054,54.503472466576
0.3,0.9,61.75,-6.3857478601574,-2.28313287977804,2363.88571014832,6.34777232010323,54.5349363438808
0.3,0.9,61.8,-6.43121558651774,-2.26747480344899,2365.91413821775,6.35235308149686,54.566386816248
0.3,0.9,61.85,-6.49460162075031,-2.26378312619108,2367.94255793078,6.35693311959044,54.5978238433351
0.3,0.9,61.9,-6.57526274356678,-2.27054495966938,2369.97096916017,6.36151243673606,54.6292473851256
0.3,0.9,61.95,-6.67158465793738,-2.28695837165168,2371.9993717795,6.36609103527888,54.6606574019282
0.3,0.9,62,-6.78148665431993,-2.31317065004705,2374.02776566325,6.37066891755718,54.6920538543753
0.3,0.9,62.05,-6.90220703615252,-2.35027352004736,2376.05615068675,6.37524608590231,54.7234367034219
0.3,0.9,62.1,-7.0297872335425,-2.40027803313039,2378.08452672618,6.37982254263877,54.7548059103402
0.3,0.9,62.15,-7.15837016940457,-2.46611223025615,2380.1128936586,6.38439829008417,54.7861614367298
0.3,0.9,62.2,-7.27938430235122,-2.5516059480806,2382.14125136188,6.38897333054928,54.8175032445136
0.3,0.9,62.25,-7.3807885588372,-2.66137024414059,2384.16959971477,6.39354766633807,54.8488312959177
0.3,0.9,62.3,-7.44678735069291,-2.80040812845836,2386.19793859683,6.39812129974764,54.8801455534922
0.3,0.9,62.35,-7.45873046114533,-2.97320739839716,2388.22626788847,6.40269423306793,54.9114459801022
0.3,0.9,62.4,-7.39803167828754,-3.18201949205692,2390.25458747093,6.40726646858113,54.9427325389268
0.3,0.9,62.45,-7.2513577551842,-3.4241773469877,2392.28289722628,6.41183800856241,54.9740051934579
0.3,0.9,62.5,-7.01672630363014,-3.68891360070083,2394.31119703742,6.41640885528145,55.0052639074989
0.3,0.9,62.55,-6.70736274909479,-3.95532928225147,2396.33948678804,6.42097901100178,55.0365086451637
0.3,0.9,62.6,-6.35030003756885,-4.19422839303028,2398.36776636269,6.42554847797967,55.0677393708751
0.3,0.9,62.65,-5.97966078848025,-4.37554413155298,2400.39603564668,6.43011725846415,55.0989560493641
0.3,0.9,62.7,-5.62796442104098,-4.47885845850422,2402.42429452616,6.4346853546973,55.1301586456683
0.3,0.9,62.75,-5.31951669843285,-4.50043153422404,2404.45254288808,6.43925276891436,55.1613471251308
0.3,0.9,62.8,-5.0678736581183,-4.45202936000694,2406.48078062017,6.44381950334379,55.1925214533992
0.3,0.9,62.85,-4.87686294571252,-4.3535805137853,2408.50900761098,6.44838556020722,55.223681596424
0.3,0.9,62.9,-4.74342834911305,-4.22543136450197,2410.53722374981,6.45295094171954,55.2548275204576
0.3,0.9,62.95,-4.66069561066556,-4.08386718495536,2412.5654289268,6.45751565008883,55.2859591920532
0.3,0.9,63,-4.62037731189462,-3.93998320411075,2414.59362303283,6.46207968751643,55.3170765780634
0.4,0.9,57,-15.9821017273756,-0.869372838333859,2173.14253805826,5.82435710805416,54.4866998813885
0.4,0.9,57.05,-16.5029093951641,-0.855244680407395,2175.15318309039,5.82894366069085,54.5237583994717
0.4,0.9,57.1,-17.0563698690518,-0.843852841703341,2177.16383622614,5.83352948236407,54.5608151033979
0.4,0.9,57.15,-17.6454578878451,-0.835287068287194,2179.17449731101,5.83811457552685,54.5978699360972
0.4,0.9,57.2,-18.2735805439189,-0.829664259303825,2181.18516619143,5.84269894262624,54.634922840911
0.4,0.9,57.25,-18.9446746664521,-0.827136364819965,2183.19584271484,5.84728258610321,54.6719737615908
0.4,0.9,57.3,-19.6633344675261,-0.827900712101313,2185.20652672964,5.85186550839274,54.7090226422974
0.4,0.9,57.35,-20.4349766629021,-0.832213630281774,2187.21721808516,5.85644771192374,54.7460694275991
0.4,0.9,57.4,-21.2660424010157,-0.840408581927333,2189.22791663172,5.86102919911908,54.7831140624713
0.4,0.9,57.45,-22.1642028181276,-0.852920484548462,2191.23862222057,5.86560997239555,54.8201564922948
0.4,0.9,57.5,-23.1384273273176,-0.870318564442819,2193.24933470392,5.87019003416387,54.8571966628547
0.4,0.9,57.55,-24.198441654662,-0.893350983252805,2195.2600539349,5.87476938682868,54.8942345203394
0.4,0.9,57.6,-25.3521057765518,-0.923005651553328,2197.27077976762,5.87934803278854,54.9312700113391
0.4,0.9,57.65,-26.5963228631206,-0.960593049088426,2199.28151205707,5.8839259744359,54.9683030828452
0.4,0.9,57.7,-27.8892612354504,-1.00785820795013,2201.29225065922,5.8885032141571,55.0053336822483
0.4,0.9,57.75,-29.0776431134095,-1.06712929222106,2203.30299543092,5.89307975433238,55.0423617573379
0.4,0.9,57.8,-29.776636387218,-1.14150669941678,2205.31374622997,5.89765559733584,55.0793872563004
0.4,0.9,57.85,-29.4390844072941,-1.23508246808003,2207.32450291507,5.90223074553546,55.1164101277185
0.4,0.9,57.9,-27.9314937912271,-1.35313898605343,2209.33526534585,5.90680520129309,55.1534303205695
0.4,0.9,57.95,-25.728159952666,-1.5021742990926,2211.34603338281,5.91137896696445,55.1904477842248
0.4,0.9,58,-23.3148735210255,-1.68937663340508,2213.35680688741,5.91595204489908,55.227462468448
0.4,0.9,58.05,-20.9344106437317,-1.92075334560244,2215.36758572195,5.92052443744039,55.2644743233939
0.4,0.9,58.1,-18.6893449621416,-2.1966034926211,2217.37836974965,5.92509614692564,55.3014832996075
0.4,0.9,58.15,-16.6381818565286,-2.50326291228596,2219.38915883463,5.9296671756859,55.3384893480227
0.4,0.9,58.2,-14.8307128802247,-2.803544275834,2221.39995284188,5.93423752604611,55.3754924199611
0.4,0.9,58.25,-13.3084989747609,-3.03698377155812,2223.41075163728,5.93880720032501,55.4124924671306
0.4,0.9,58.3,-12.0908683645928,-3.14459248236458,2225.42155508758,5.94337620083523,55.4494894416243
0.4,0.9,58.35,-11.1638059242142,-3.10796979422754,2227.4323630604,5.94794452988334,55.4864832959196
0.4,0.9,58.4,-10.4834398177537,-2.96093416453333,2229.44317542423,5.95251218977155,55.5234739828764
0.4,0.9,58.45,-9.99170774780245,-2.76046301406724,2231.45399204848,5.95707918279263,55.5604614557365
0.4,0.9,58.5,-9.63256485061647,-2.55368865607637,2233.46481280328,5.96164551122203,55.5974456681217
0.4,0.9,58.55,-9.36094977978682,-2.36681253513105,2235.47563755976,5.96621117736003,55.6344265740333
0.4,0.9,58.6,-9.14457846987908,-2.20952637926962,2237.48646618984,5.97077618347487,55.6714041278505
0.4,0.9,58.65,-8.96198122332792,-2.08244856927442,2239.4972985663,5.97534053183561,55.7083782843289
0.4,0.9,58.7,-8.79957615998507,-1.98237881331947,2241.50813456274,5.97990422470527,55.7453489986001
0.4,0.9,58.75,-8.64908429670608,-1.90506622435622,2243.51897405363,5.98446726434065,55.7823162261695
0.4,0.9,58.8,-8.50562507771783,-1.84641327798705,2245.52981691425,5.98902965299237,55.8192799229158
0.4,0.9,58.85,-8.36643061688581,-1.80289080393875,2247.54066302074,5.99359139290482,55.8562400450895
0.4,0.9,58.9,-8.2300172474114,-1.77160677050746,2249.55151225005,5.9981524863162,55.8931965493117
0.4,0.9,58.95,-8.09566564261059,-1.7502443676422,2251.56236447994,6.00271293545849,55.9301493925729
0.4,0.9,59,-7.96309981847404,-1.73696414866266,2253.57321958901,6.00727274255747,55.9670985322315
0.4,0.9,59.05,-7.83229126971296,-1.73030777699251,2255.58407745667,6.01183190983269,56.0040439260132
0.4,0.9,59.1,-7.70334082985195,-1.72911575454696,2257.59493796314,6.01639043949751,56.0409855320088
0.4,0.9,59.15,-7.57640845739881,-1.73246123195599,2259.60580098945,6.02094833375906,56.0779233086726
0.4,0.9,59.2,-7.45167242417603,-1.73959828019558,2261.61666641742,6.02550559481827,56.114857214827
0.4,0.9,59.25,-7.32930644664389,-1.74992201518341,2263.62753412968,6.03006222486987,56.1517872096508
0.4,0.9,59.3,-7.20946768489197,-1.7629380266155,2265.63840400966,6.03461822610236,56.1887132526856
0.4,0.9,59.35,-7.09229124464887,-1.77823895661568,2267.64927594157,6.03917360069804,56.2256353038325
0.4,0.9,59.4,-6.97788849340825,-1.79548651841014,2269.66014981042,6.04372835083301,56.2625533233511
0.4,0.9,59.45,-6.86634753911797,-1.81439763976672,2271.67102550199,6.04828247867715,56.2994672718578
0.4,0.9,59.5,-6.75773486313187,-1.83473373520839,2273.68190290284,6.05283598639415,56.336377110325
0.4,0.9,59.55,-6.65209749847318,-1.85629235826727,2275.69278190031,6.05738887614149,56.3732828000795
0.4,0.9,59.6,-6.5494653923609,-1.8789006722767,2277.70366238253,6.06194115007044,56.4101843028017
0.4,0.9,59.65,-6.44985374550537,-1.90241031839577,2279.71454423836,6.0664928103261,56.447081580524
0.4,0.9,59.7,-6.35326521530151,-1.92669336404752,2281.72542735746,6.07104385904734,56.4839745956297
0.4,0.9,59.75,-6.25969192780061,-1.95163909277548,2283.73631163022,6.07559429836687,56.5208633108518
0.4,0.9,59.8,-6.16911727803387,-1.97715145460809,2285.74719694782,6.08014413041119,56.5577476892716
0.4,0.9,59.85,-6.08151751856772,-2.00314703954973,2287.75808320215,6.0846933573006,56.594627694318
0.4,0.9,59.9,-5.99686314756124,-2.02955346962543,2289.76897028588,6.08924198114926,56.6315032897653
0.4,0.9,59.95,-5.91512011352874,-2.05630812981713,2291.77985809243,6.09379000406511,56.668374439733
0.4,0.9,60,-5.83625085667584,-2.08335717732033,2293.79074651594,6.09833742814992,56.7052411086838
0.4,0.9,60.05,-5.76021520746566,-2.11065478335584,2295.80163545129,6.1028842554993,56.7421032614229
0.4,0.9,60.1,-5.686971162875,-2.13816257343109,2297.81252479411,6.1074304882027,56.7789608630964
0.4,0.9,60.15,-5.61647556019135,-2.16584924131583,2299.82341444075,6.11197612834338,56.8158138791903
0.4,0.9,60.2,-5.54868466756553,-2.19369031973016,2301.83430428828,6.11652117799844,56.8526622755291
0.4,0.9,60.25,-5.48355471014837,-2.2216680973464,2303.8451942345,6.12106563923886,56.8895060182746
0.4,0.9,60.3,-5.42104235072113,-2.24977167759105,2305.85608417793,6.12560951412942,56.926345073925
0.4,0.9,60.35,-5.36110514449502,-2.27799718023783,2307.86697401781,6.13015280472879,56.963179409313
0.4,0.9,60.4,-5.30370198943946,-2.30634809221103,2309.87786365407,6.1346955130895,57.0000089916053
0.4,0.9,60.45,-5.24879359640653,-2.3348357796461,2311.88875298738,6.13923764125793,57.0368337883009
0.4,0.9,60.5,-5.19634300785997,-2.36348017935335,2313.89964191909,6.14377919127431,57.07365376723
0.4,0.9,60.55,-5.14631620076297,-2.39231069467263,2315.91053035127,6.1483201651728,57.1104688965528
0.4,0.9,60.6,-5.09868281895064,-2.42136732856415,2317.92141818666,6.15286056498139,57.1472791447583
0.4,0.9,60.65,-5.05341709427995,-2.45070209592157,2319.93230532872,6.15740039272199,57.184084480663
0.4,0.9,60.7,-5.01049903571619,-2.48038076773438,2321.94319168159,6.16193965041039,57.2208848734097
0.4,0.9,60.75,-4.96991599375021,-2.51048501197052,2323.95407715009,6.16647834005628,57.2576802924663
0.4,0.9,60.8,-4.93166474776556,-2.54111500971262,2325.96496163975,6.17101646366325,57.2944707076247
0.4,0.9,60.85,-4.89575432151787,-2.57239263939351,2327.97584505674,6.17555402322882,57.3312560889993
0.4,0.9,60.9,-4.86220981462355,-2.60446533499666,2329.98672730793,6.18009102074441,57.3680364070261
0.4,0.9,60.95,-4.83107765757423,-2.63751073160005,2331.99760830087,6.18462745819539,57.404811632461
0.4,0.9,61,-4.80243287167916,-2.67174220510894,2334.00848794376,6.18916333756103,57.4415817363793
0.4,0.9,61.05,-4.77638916931834,-2.70741537575039,2336.01936614548,6.19369866081457,57.4783466901738
0.4,0.9,61.1,-4.75311310211407,-2.7448355449121,2338.03024281556,6.19823342992318,57.515106465554
0.4,0.9,61.15,-4.73284401067518,-2.78436581168251,2340.0411178642,6.20276764684799,57.5518610345448
0.4,0.9,61.2,-4.71592232813033,-2.82643515538711,2342.05199120225,6.2073013135441,57.5886103694851
0.4,0.9,61.25,-4.7028299459224,-2.87154486184202,2344.06286274121,6.21183443196056,57.6253544430269
0.4,0.9,61.3,-4.69424798780268,-2.9202699233955,2346.07373239323,6.21636700404042,57.6620932281339
0.4,0.9,61.35,-4.69113955337636,-2.97324874753671,2348.08460007111,6.22089903172071,57.6988266980801
0.4,0.9,61.4,-4.6948677079237,-3.03114842061197,2350.0954656883,6.22543051693243,57.7355548264493
0.4,0.9,61.45,-4.70736154615702,-3.09458183792367,2352.10632915886,6.22996146160062,57.7722775871329
0.4,0.9,61.5,-4.73134324859371,-3.16393429024016,2354.11719039752,6.23449186764431,57.8089949543295
0.4,0.9,61.55,-4.77062031287183,-3.23902790820299,2356.12804931961,6.23902173697654,57.8457069025434
0.4,0.9,61.6,-4.83041404982508,-3.31851588218841,2358.13890584112,6.24355107150439,57.8824134065833
0.4,0.9,61.65,-4.91760485766291,-3.39888173476501,2360.14975987863,6.24807987312898,57.9191144415614
0.4,0.9,61.7,-5.04057033754546,-3.47301631627418,2362.16061134937,6.25260814374546,57.9558099828918
0.4,0.9,61.75,-5.20792629374215,-3.52877326962646,2364.17146017119,6.25713588524305,57.9925000062896
0.4,0.9,61.8,-5.42508863417157,-3.54890449679753,2366.18230626254,6.26166309950501,58.0291844877698
0.4,0.9,61.85,-5.68791580595651,-3.5148950535748,2368.19314954248,6.26618978840869,58.0658634036457
0.4,0.9,61.9,-5.97537548696054,-3.41603497359557,2370.2039899307,6.27071595382552,58.1025367305281
0.4,0.9,61.95,-6.24836449059364,-3.25906493045947,2372.21482734747,6.27524159762102,58.1392044453239
0.4,0.9,62,-6.46262624139067,-3.06850511252973,2374.22566171369,6.27976672165479,58.175866525235
0.4,0.9,62.05,-6.59080823242838,-2.87488279530003,2376.23649295084,6.28429132778056,58.2125229477571
0.4,0.9,62.1,-6.63432139567096,-2.70123802377526,2378.247320981,6.28881541784618,58.2491736906786
0.4,0.9,62.15,-6.6154394939232,-2.55801407617377,2380.25814572686,6.29333899369362,58.2858187320792
0.4,0.9,62.2,-6.56133995512788,-2.44576090256244,2382.26896711166,6.29786205715898,58.322458050329
0.4,0.9,62.25,-6.49374027486075,-2.36002758353473,2384.27978505928,6.30238461007254,58.3590916240869
0.4,0.9,62.3,-6.42640424988604,-2.29497580500434,2386.29059949414,6.3069066542587,58.3957194323001
0.4,0.9,62.35,-6.36667108447464,-2.24518289461664,2388.30141034127,6.31142819153605,58.4323414542022
0.4,0.9,62.4,-6.31776205656122,-2.20624698977086,2390.31221752626,6.31594922371736,58.4689576693126
0.4,0.9,62.45,-6.28059247082826,-2.17482008946625,2392.32302097527,6.32046975260958,58.505568057435
0.4,0.9,62.5,-6.25491868094228,-2.14843796897156,2394.33382061506,6.32498978001387,58.5421725986563
0.4,0.9,62.55,-6.23998770953761,-2.12531512224666,2396.34461637293,6.32950930772559,58.5787712733455
0.4,0.9,62.6,-6.23487866071609,-2.10416562365803,2398.35540817677,6.33402833753432,58.6153640621527
0.4,0.9,62.65,-6.23866988805946,-2.08406384003373,2400.366195955,6.3385468712239,58.6519509460074
0.4,0.9,62.7,-6.25051299258953,-2.0643417888487,2402.37697963663,6.34306491057238,58.6885319061178
0.4,0.9,62.75,-6.26965918148205,-2.04451545524739,2404.38775915121,6.34758245735207,58.7251069239699
0.4,0.9,62.8,-6.2954624890524,-2.02423253310415,2406.39853442885,6.35209951332956,58.7616759813254
0.4,0.9,62.85,-6.32737264933122,-2.00323552087148,2408.40930540022,6.3566160802657,58.7982390602217
0.4,0.9,62.9,-6.36492409815208,-1.9813356600637,2410.42007199651,6.36113215991563,58.8347961429697
0.4,0.9,62.95,-6.40772425372329,-1.95839448785228,2412.43083414949,6.36564775402881,58.8713472121535
0.4,0.9,63,-6.45544250121231,-1.93431073645923,2414.44159179143,6.37016286434897,58.9078922506287
0.5,0.9,57,-23.4007904518441,-1.13301106044856,2172.67605922415,5.75954760266445,58.7440396684463
0.5,0.9,57.05,-25.4701164591597,-1.08436049522022,2174.67561282762,5.76411690378932,58.7922822126524
0.5,0.9,57.1,-28.0932990720716,-1.03779173825343,2176.67518113887,5.76868566717186,58.8405482879053
0.5,0.9,57.15,-31.7128421744892,-0.99347962333566,2178.67476404759,5.77325389489755,58.8888378755877
0.5,0.9,57.2,-37.5606643750253,-0.951662257177404,2180.67436144424,5.77782158904615,58.9371509575149
0.5,0.9,57.25,-45.5029641299682,-0.91264165154973,2182.67397322001,5.78238875169172,58.9854875159332
0.5,0.9,57.3,-36.7925159366443,-0.876773337482865,2184.67359926684,5.78695538490258,59.0338475335196
0.5,0.9,57.35,-31.5571920123072,-0.844442252849698,2186.67323947737,5.79152149074134,59.0822309933807
0.5,0.9,57.4,-28.300291121566,-0.816025240716209,2188.67289374502,5.79608707126489,59.1306378790519
0.5,0.9,57.45,-25.9597698016668,-0.791844966516912,2190.67256196389,5.80065212852438,59.1790681744963
0.5,0.9,57.5,-24.1403837713037,-0.772124370989277,2192.67224402884,5.80521666456524,59.2275218641039
0.5,0.9,57.55,-22.6558017359887,-0.756952652657871,2194.67193983543,5.80978068142718,59.2759989326908
0.5,0.9,57.6,-21.4039175177959,-0.746271615629236,2196.67164927995,5.81434418114416,59.324499365498
0.5,0.9,57.65,-20.3228757004934,-0.739885439365097,2198.67137225938,5.81890716574443,59.3730231481908
0.5,0.9,57.7,-19.3724382097572,-0.737490038453906,2200.67110867144,5.8234696372505,59.4215702668575
0.5,0.9,57.75,-18.5250033948864,-0.738713278856072,2202.67085841452,5.82803159767914,59.4701407080087
0.5,0.9,57.8,-17.7608467364805,-0.743156158231072,2204.67062138775,5.83259304904141,59.5187344585764
0.5,0.9,57.85,-17.0654083801384,-0.750427266306334,2206.67039749092,5.83715399334261,59.5673515059127
0.5,0.9,57.9,-16.4276555147484,-0.760166640399633,2208.67018662455,5.84171443258234,59.6159918377894
0.5,0.9,57.95,-15.8390462949577,-0.772058681427667,2210.66998868984,5.84627436875444,59.6646554423965
0.5,0.9,58,-15.2928483997508,-0.785836071559745,2212.66980358866,5.85083380384704,59.7133423083415
0.5,0.9,58.05,-14.7836759182615,-0.801277512667907,2214.66963122359,5.85539273984252,59.7620524246486
0.5,0.9,58.1,-14.3071656588338,-0.81820198411214,2216.66947149787,5.85995117871757,59.8107857807573
0.5,0.9,58.15,-13.8597453292717,-0.836461608089755,2218.66932431544,5.8645091224431,59.859542366522
0.5,0.9,58.2,-13.4384639198386,-0.855934496436303,2220.66918958089,5.86906657298434,59.9083221722103
0.5,0.9,58.25,-13.0408652122051,-0.876518342233432,2222.6690671995,5.87362353230078,59.9571251885029
0.5,0.9,58.3,-12.6648918199358,-0.898125082211122,2224.66895707721,5.87818000234617,60.0059514064919
0.5,0.9,58.35,-12.3088112503518,-0.920676683334268,2226.66885912062,5.88273598506857,60.0548008176803
0.5,0.9,58.4,-11.9711581184393,-0.944101960399393,2228.668773237,5.8872914824103,60.1036734139807
0.5,0.9,58.45,-11.6506883914131,-0.96833426882706,2230.66869933427,5.89184649630799,60.1525691877145
0.5,0.9,58.5,-11.3463427244522,-0.993309903959087,2232.66863732101,5.89640102869252,60.201488131611
0.5,0.9,58.55,-11.0572167632461,-1.01896705127794,2234.66858710644,5.9009550814891,60.2504302388062
0.5,0.9,58.6,-10.7825368616646,-1.04524515624132,2236.66854860044,5.90550865661721,60.299395502842
0.5,0.9,58.65,-10.5216400723842,-1.07208460954262,2238.66852171352,5.91006175599063,60.3483839176652
0.5,0.9,58.7,-10.2739575662107,-1.09942666947309,2240.66850635684,5.91461438151744,60.3973954776265
0.5,0.9,58.75,-10.0390008562548,-1.12721356612029,2242.66850244219,5.91916653510003,60.4464301774792
0.5,0.9,58.8,-9.81635036900444,-1.15538875227501,2244.66850988202,5.92371821863509,60.495488012379
0.5,0.9,58.85,-9.60564603139139,-1.18389728380062,2246.66852858938,5.92826943401362,60.5445689778823
0.5,0.9,58.9,-9.40657964206398,-1.21268632895821,2248.66855847794,5.93282018312094,60.5936730699454
0.5,0.9,58.95,-9.21888887388284,-1.24170582322497,2250.66859946204,5.93737046783669,60.6428002849237
0.5,0.9,59,-9.04235281849937,-1.27090930531833,2252.66865145659,5.94192029003483,60.6919506195705
0.5,0.9,59.05,-8.87678903633779,-1.30025499384011,2254.66871437716,5.94646965158365,60.7411240710362
0.5,0.9,59.1,-8.72205211833786,-1.32970719550037,2256.6687881399,5.95101855434577,60.7903206368671
0.5,0.9,59.15,-8.57803379942842,-1.35923818009002,2258.6688726616,5.95556700017814,60.8395403150047
0.5,0.9,59.2,-8.44466468493397,-1.38883072150088,2260.66896785963,5.96011499093208,60.8887831037844
0.5,0.9,59.25,-8.32191765185336,-1.41848159935071,2262.66907365199,5.96466252845322,60.9380490019347
0.5,0.9,59.3,-8.20981294958305,-1.44820649977929,2264.66918995727,5.96920961458157,60.9873380085763
0.5,0.9,59.35,-8.1084249136707,-1.47804697480546,2266.66931669466,5.97375625115149,61.0366501232208
0.5,0.9,59.4,-8.01788995197452,-1.50808046237573,2268.66945378395,5.9783024399917,61.08598534577
0.5,0.9,59.45,-7.93841493028572,-1.53843490670575,2270.66960114551,5.98284818292529,61.1353436765149
0.5,0.9,59.5,-7.87028401373459,-1.56931036807497,2272.66975870031,5.98739348176973,61.1847251161344
0.5,0.9,59.55,-7.81385990975005,-1.60101135965165,2274.66992636991,5.99193833833687,61.2341296656948
0.5,0.9,59.6,-7.76957134593712,-1.63399578355727,2276.67010407645,5.99648275443294,61.2835573266484
0.5,0.9,59.65,-7.73787067590298,-1.66894966652286,2278.67029174264,6.00102673185857,61.3330081008327
0.5,0.9,59.7,-7.7191303621388,-1.70690187556273,2280.67048929178,6.0055702724088,61.3824819904693
0.5,0.9,59.75,-7.71341886819306,-1.74939971393619,2282.67069664774,6.01011337787305,61.4319789981632
0.5,0.9,59.8,-7.72004644337028,-1.79877286586838,2284.67091373496,6.01465605003518,61.4814991269014
0.5,0.9,59.85,-7.73669195328599,-1.85851048902404,2286.67114047844,6.01919829067344,61.5310423800521
0.5,0.9,59.9,-7.75783074516884,-1.93373308258701,2288.67137680376,6.02374010156054,61.5806087613639
0.5,0.9,59.95,-7.77220702646957,-2.03156768130387,2290.67162263705,6.02828148446359,61.6301982749646
0.5,0.9,60,-7.75967450640406,-2.1607320021873,2292.67187790501,6.03282244114417,61.6798109253602
0.5,0.9,60.05,-7.68979386116349,-2.32858493204071,2294.67214253489,6.03736297335829,61.7294467174339
0.5,0.9,60.1,-7.52831409336473,-2.53306576554547,2296.67241645449,6.04190308285641,61.7791056564453
0.5,0.9,60.15,-7.25747984221368,-2.75067479673571,2298.67269959217,6.04644277138348,61.8287877480293
0.5,0.9,60.2,-6.90014539580828,-2.9348279329777,2300.67299187682,6.05098204067889,61.878492998195
0.5,0.9,60.25,-6.51772166546811,-3.04217475223604,2302.6732932379,6.05552089247652,61.9282214133249
0.5,0.9,60.3,-6.17430791329306,-3.0654331541558,2304.67360360538,6.06005932850473,61.977973000174
0.5,0.9,60.35,-5.90431566938212,-3.03048969145713,2306.6739229098,6.06459735048638,62.0277477658684
0.5,0.9,60.4,-5.71035433292632,-2.96903061842857,2308.67425108221,6.06913496013882,62.0775457179047
0.5,0.9,60.45,-5.57847562756539,-2.90211481246275,2310.67458805421,6.07367215917393,62.1273668641488
